id,count
0,82.146774
1,220.69728
2,-16.710752
4,85.300995
5,-4.108421
10,120.035515
11,134.09059
12,169.68703
15,62.175488
17,2.5396173
18,215.79413
23,209.1969
25,131.81012
26,64.40869
31,195.09764
39,181.05753
40,41.55943
41,161.61467
42,
43,173.42613
51,205.33977
52,57.943176
54,70.98778
60,154.10858
61,188.84845
62,140.30237
63,31.266172
65,127.41409
66,113.169914
68,182.75032
71,32.962135
80,72.75096
82,
94,175.98982
98,199.73885
101,18.994604
102,163.06973
107,128.92224
112,219.2135
113,2.9191275
115,
116,153.76077
120,76.09724
121,13.487694
122,216.24333
132,170.67014
143,45.78081
147,
150,51.437508
151,45.88183
152,199.90155
153,59.934483
155,28.34276
156,130.81662
159,189.3467
161,71.56205
163,57.65228
177,167.50305
186,69.22176
188,45.628685
190,58.255276
191,86.1949
192,172.72816
195,210.03143
200,180.81345
209,202.58864
210,12.890429
211,230.08014
214,174.48082
215,70.31357
218,145.42343
219,32.612873
222,86.202866
225,49.778233
228,222.93065
236,201.58461
241,57.60037
242,172.9978
243,217.79718
245,47.688175
247,214.19034
251,185.58124
252,66.29191
253,42.353504
254,70.61583
258,202.76619
260,
261,175.1004
265,43.767254
266,199.61703
267,162.5728
269,162.50536
270,
275,142.86684
278,55.45333
279,39.603672
286,90.13653
287,44.055614
288,203.5132
289,179.51361
293,61.4984
294,172.94627
297,
302,47.50058
303,8.633001
304,15.796627
307,126.781456
309,52.65831
311,194.54039
312,90.92561
314,197.01514
315,209.52383
319,191.49606
322,147.95015
323,
325,145.04759
327,203.68909
330,43.276592
332,194.5302
333,57.22961
338,145.93169
341,35.68121
345,168.71228
348,157.1124
349,72.884254
350,111.82894
352,
355,35.258625
356,
358,
363,166.59164
369,182.9176
371,55.522854
372,194.32312
375,214.26569
380,185.79793
388,59.213005
391,
392,183.73395
393,208.21278
394,83.44949
396,41.121227
401,53.100395
407,35.56793
409,56.548504
410,125.4049
416,105.47894
418,110.36097
420,183.36752
421,207.46416
422,183.30055
424,219.88402
428,176.6472
429,176.58751
431,173.36404
435,17.37809
439,98.62612
441,-17.869165
447,58.99871
449,183.70428
451,198.01323
452,64.93825
454,115.522224
458,156.004
463,167.95169
467,29.025858
470,156.24399
471,148.31807
474,202.93832
478,73.45484
483,99.3854
484,148.45438
485,49.282265
486,162.54414
491,67.12681
494,54.625416
495,152.35614
497,185.81102
499,212.25133
515,133.71194
518,183.95108
521,86.87922
525,
529,191.07898
532,161.16849
534,42.368153
540,49.26574
544,222.06517
547,181.7301
549,66.50497
563,45.27397
564,194.1572
567,81.82086
572,134.09193
577,159.39581
578,216.91515
585,210.4466
588,198.84772
589,121.74312
590,123.57107
592,56.23733
594,155.19145
596,62.99471
598,164.69019
599,173.1187
605,69.15683
606,150.48718
607,197.80821
608,194.71164
609,
610,192.42197
611,88.266014
614,
615,170.60838
616,193.86955
617,149.68747
618,193.42647
624,110.57597
629,174.79637
631,67.58954
633,71.314674
637,55.648624
638,145.47523
643,
644,177.04562
645,44.748016
646,180.57558
648,159.45732
650,52.309933
651,95.00586
652,218.86493
656,163.07042
657,77.34971
659,38.043205
660,156.4563
662,136.98126
665,202.41374
675,
681,164.65266
682,175.32806
685,46.128357
686,194.02411
689,54.93632
696,153.31816
703,190.89876
704,89.30869
705,159.89694
714,185.33566
717,68.11457
718,72.85991
720,59.065258
721,213.4359
723,195.65305
726,55.955826
728,153.37073
730,94.42402
731,61.86871
734,224.06488
737,35.94729
738,54.146343
745,197.40475
746,68.30723
749,179.23108
752,60.11803
753,35.72872
758,186.85684
765,44.43729
766,203.20645
768,47.26354
769,198.05832
774,168.8095
775,107.889626
781,
784,200.03593
794,83.29943
795,213.5707
796,46.639225
802,90.780556
803,91.35165
805,57.1541
806,207.3687
807,127.62737
809,47.350464
810,192.17157
812,84.62356
814,105.892975
818,188.31319
819,208.47461
825,4.5761952
836,-21.737917
839,160.1296
847,211.01666
848,79.94778
851,166.55968
852,165.3526
853,31.060797
857,178.43735
858,71.48922
859,189.91795
861,6.2230306
867,143.73514
870,179.9639
871,204.54286
872,216.98332
874,225.0982
881,208.40665
886,160.77328
890,
895,169.30423
899,48.306973
900,196.15367
901,208.65744
902,197.23918
903,62.84272
913,218.49413
918,213.99948
923,162.42549
924,43.73971
926,41.887657
927,56.757374
930,181.90163
934,39.29321
937,177.72354
939,141.50385
941,76.11178
942,218.05853
946,203.70473
950,125.66233
953,56.291084
959,-22.153633
961,35.440514
962,74.41319
964,124.24203
969,99.25115
971,148.9588
976,59.656116
978,193.43529
980,207.13805
981,170.63507
990,209.7636
993,49.23199
996,53.863735
998,218.46007
999,185.5279
1006,151.7754
1008,30.417809
1013,61.04771
1015,113.17751
1016,137.09734
1022,205.62024
1026,191.1158
1028,206.37955
1031,39.44618
1034,
1037,196.7704
1040,
1042,50.69817
1046,83.50211
1048,113.18758
1049,145.1357
1050,
1051,196.61818
1052,200.70132
1055,90.64987
1060,160.92561
1064,80.7755
1066,34.79009
1071,162.23973
1073,62.499073
1089,192.66449
1091,99.49561
1092,46.67904
1093,205.09131
1096,208.44516
1097,186.92694
1098,43.29384
1099,38.01119
1102,203.52135
1107,82.42947
1109,72.37757
1111,24.362753
1112,135.29027
1114,231.02924
1116,202.34962
1117,148.78214
1118,65.936066
1122,
1124,178.9215
1127,91.85818
1133,158.95892
1134,44.786186
1135,164.44052
1139,212.7446
1143,
1150,89.36695
1151,126.02622
1153,205.83908
1155,47.223972
1162,45.588215
1163,177.09492
1166,-6.9773154
1171,49.45397
1172,53.99995
1173,211.0523
1174,85.75463
1177,107.67119
1178,140.50966
1184,42.392803
1185,131.36862
1186,86.01194
1187,191.56555
1188,217.77972
1191,171.92795
1207,123.97202
1213,68.6885
1215,173.54443
1223,202.18704
1227,138.66444
1236,
1237,
1238,84.5546
1241,31.590853
1248,58.41638
1250,52.501293
1251,184.34796
1253,103.92127
1255,130.71124
1257,154.44734
1261,109.028595
1262,206.61739
1265,160.91992
1273,213.76929
1277,108.27131
1278,134.23409
1280,37.139515
1284,170.28476
1285,214.29614
1288,80.76615
1295,127.51975
