id,count
0,83.377144
1,203.21918
2,72.48483
4,90.923485
5,110.05042
10,125.91343
11,139.75621
12,180.22745
15,59.22289
17,38.494373
18,203.61646
23,196.01216
25,146.67291
26,67.101395
31,189.44046
39,161.56245
40,44.896244
41,142.1911
42,
43,168.05997
51,194.96422
52,58.446415
54,77.70255
60,154.07913
61,165.96504
62,138.292
63,41.658375
65,132.43297
66,118.78988
68,161.75037
71,44.313324
80,73.6952
82,
94,168.85332
98,191.45717
101,67.71367
102,162.28284
107,116.30734
112,191.30191
113,63.941936
115,
116,152.68517
120,91.87859
121,67.467415
122,205.84024
132,167.64465
143,54.11424
147,
150,55.15302
151,55.806683
152,191.81755
153,80.68682
155,66.86642
156,125.189156
159,181.08928
161,89.13893
163,79.26928
177,164.70699
186,74.823204
188,68.99019
190,81.937775
191,87.321396
192,158.74083
195,193.74162
200,173.81961
209,195.03534
210,56.40763
211,199.64815
214,165.5666
215,75.15828
218,132.1699
219,36.032284
222,100.26527
225,54.254063
228,208.55861
236,191.53615
241,80.01132
242,168.85152
243,202.88573
245,71.41348
247,203.82404
251,171.41096
252,85.71378
253,49.961586
254,69.1476
258,193.64937
260,
261,158.8045
265,63.838318
266,192.42961
267,175.53354
269,160.83235
270,
275,132.13188
278,73.21041
279,41.934208
286,102.929886
287,66.0492
288,194.237
289,172.61418
293,82.54835
294,159.38008
297,
302,94.13955
303,59.243618
304,116.11321
307,127.60737
309,55.45117
311,183.44777
312,138.07425
314,187.49228
315,197.44531
319,185.99951
322,146.91362
323,
325,161.56566
327,195.30786
330,55.578564
332,184.85945
333,78.92678
338,142.68324
341,70.05008
345,145.45097
348,158.7781
349,88.86651
350,120.10503
352,
355,43.293484
356,
358,
363,161.59378
369,173.7975
371,57.44718
372,172.91829
375,203.4555
380,163.94594
388,79.22191
391,
392,167.97038
393,197.96432
394,80.20927
396,59.633633
401,55.09448
407,44.598125
409,77.987816
410,121.584816
416,108.17835
418,118.84814
420,176.65988
421,181.6306
422,174.4786
424,206.28511
428,171.62608
429,183.7864
431,159.34706
435,19.357712
439,109.89624
441,48.7913
447,62.812046
449,171.27034
451,181.00673
452,74.99342
454,159.51433
458,181.27464
463,161.29039
467,58.97429
470,133.98314
471,149.8455
474,195.06459
478,82.51339
483,96.612045
484,142.4938
485,74.25436
486,153.79536
491,110.01847
494,89.774574
495,173.08913
497,172.27214
499,186.33562
515,129.96008
518,180.12617
521,100.78139
525,
529,185.55453
532,159.9815
534,58.52746
540,72.2372
544,206.4547
547,174.74158
549,85.50623
563,47.77651
564,181.48204
567,98.50378
572,139.30843
577,156.265
578,203.47795
585,187.74925
588,175.38834
589,150.58699
590,129.38173
592,68.50153
594,136.57718
596,66.04701
598,182.37326
599,167.07957
605,78.41439
606,145.55278
607,178.26431
608,187.88704
609,
610,186.42563
611,98.368965
614,
615,168.8853
616,185.3763
617,147.49457
618,172.07556
624,103.25421
629,170.63863
631,86.948875
633,78.34783
637,70.78508
638,131.02782
643,
644,171.10994
645,59.00324
646,164.829
648,158.8608
650,76.86881
651,90.541985
652,209.56451
656,158.44034
657,84.7516
659,64.88322
660,151.9052
662,135.27672
665,194.69081
675,
681,165.26497
682,171.07086
685,70.26659
686,185.56044
689,64.891624
696,153.49019
703,174.68652
704,109.1436
705,157.88329
714,180.80927
717,69.28017
718,70.325935
720,81.27564
721,197.15565
723,187.94656
726,84.09819
728,161.38385
730,92.804405
731,76.44062
734,207.85466
737,49.15665
738,76.949715
745,181.70107
746,65.31067
749,175.74681
752,58.55698
753,73.10549
758,181.05359
765,75.617775
766,179.44347
768,58.697685
769,187.57985
774,165.80673
775,117.4737
781,
784,190.95389
794,98.18703
795,202.81667
796,64.87951
802,133.75966
803,103.28234
805,54.67214
806,200.51903
807,120.24616
809,51.507504
810,182.78665
812,81.812584
814,99.38408
818,183.70583
819,190.03441
825,-0.18640178
836,83.74374
839,150.60977
847,200.32906
848,80.88441
851,158.81667
852,161.87405
853,49.932625
857,173.02214
858,84.010704
859,181.56377
861,8.908044
867,131.52536
870,164.11342
871,197.90854
872,202.41203
874,208.91995
881,195.53107
886,158.34232
890,
895,165.11562
899,65.274315
900,190.34431
901,199.46367
902,186.84488
903,84.87364
913,205.4457
918,202.51387
923,160.77711
924,62.697033
926,60.4578
927,79.08403
930,163.78902
934,44.97613
937,168.92812
939,141.20238
941,91.932655
942,205.90685
946,183.0713
950,116.645386
953,69.979065
959,56.98742
961,43.7121
962,86.744194
964,111.08881
969,155.4694
971,149.85362
976,65.9907
978,186.21709
980,192.31293
981,159.59009
990,198.78537
993,66.15255
996,78.58675
998,193.45943
999,179.14622
1006,151.18498
1008,65.52848
1013,82.22924
1015,108.76476
1016,145.29941
1022,192.19832
1026,177.51988
1028,193.91988
1031,35.702007
1034,
1037,187.65266
1040,
1042,75.714294
1046,98.72669
1048,113.24221
1049,144.49019
1050,
1051,178.25394
1052,193.12042
1055,91.894646
1060,159.33893
1064,95.85401
1066,61.086864
1071,149.9677
1073,68.22487
1089,170.03177
1091,114.31776
1092,71.95936
1093,196.44408
1096,187.8014
1097,170.18759
1098,63.75491
1099,60.286808
1102,192.4706
1107,80.59918
1109,79.5839
1111,52.18613
1112,138.705
1114,215.34982
1116,192.46825
1117,149.56985
1118,69.34762
1122,
1124,172.1741
1127,94.02186
1133,178.24965
1134,64.31148
1135,157.26285
1139,188.05962
1143,
1150,88.68998
1151,131.23271
1153,197.36464
1155,69.97808
1162,68.88514
1163,172.97914
1166,14.793404
1171,75.20965
1172,52.415882
1173,199.86485
1174,87.56043
1177,116.798386
1178,123.24865
1184,82.935814
1185,136.19853
1186,91.36168
1187,184.81052
1188,205.7144
1191,166.82785
1207,124.79635
1213,85.65487
1215,157.92145
1223,185.0551
1227,141.1285
1236,
1237,
1238,98.134834
1241,48.267147
1248,79.59201
1250,56.917416
1251,175.37569
1253,96.75817
1255,120.20662
1257,180.30772
1261,102.82406
1262,188.47096
1265,146.82877
1273,203.2534
1277,175.40712
1278,128.6856
1280,85.85287
1284,153.28566
1285,205.29659
1288,86.47202
1295,132.86467
1297,203.62108
1299,199.19974
1304,167.31053
1308,69.110756
1310,114.86834
1311,139.61958
1314,90.24416
1315,125.48486
1318,28.001331
1320,210.50522
1321,191.7117
1322,162.32196
1330,150.73538
1333,189.8374
1334,159.71495
1341,158.88159
1344,153.67365
1351,178.24898
1354,77.94547
1356,
1363,144.20595
1365,174.76915
1369,150.77863
1373,97.10673
1375,142.40678
1377,47.13393
1379,174.57504
1380,185.17972
1381,99.03422
1384,165.02698
1390,178.39386
1393,193.00043
1395,
1399,188.85777
1400,83.24523
1401,108.28681
1404,179.31038
1408,70.08999
1409,29.836248
1413,169.19562
1416,185.12433
1418,110.017876
1423,82.10813
1424,52.863884
1425,53.744167
1433,201.33357
1434,161.69688
1436,194.55559
1442,182.89183
1444,59.037113
1445,162.7033
1452,171.40268
1455,190.22118
1462,
1467,34.346874
1472,81.47483
1475,108.279305
1493,134.13834
1501,180.24483
1503,190.89168
1504,196.31355
1505,50.007423
1511,194.24971
1512,
1513,136.21208
1514,98.79879
1528,183.6186
1533,204.88895
1534,63.811146
1536,173.2267
1537,74.36088
1539,129.34348
1550,168.86198
1552,176.01164
1554,190.29285
1555,195.48767
1556,65.73498
1559,54.72982
1563,184.88914
1566,171.26822
1567,132.56554
1568,68.50535
1571,183.17584
1572,67.05982
1574,
1577,80.02712
1583,78.9183
1585,85.39825
1586,177.04811
1587,185.34108
1596,160.26582
1602,59.36683
1604,75.78534
1605,43.458775
1610,201.28023
1611,113.39556
1616,73.718666
1617,127.28631
1618,57.449642
1622,61.05449
1623,43.6559
1628,199.17963
1631,40.182407
1632,184.84848
1633,182.01099
1634,183.26904
1636,184.81087
1637,149.45932
1643,94.666275
1644,131.35701
1646,107.08704
1648,187.1548
1651,73.81829
