id,count
0,82.00292
1,202.84282
2,76.08037
4,90.799774
5,112.04613
10,119.0318
11,136.32486
12,192.48941
15,58.01627
17,36.990017
18,202.26405
23,194.95258
25,143.61435
26,64.04904
31,196.49239
39,163.23615
40,39.535526
41,150.57405
42,
43,167.3472
51,192.39455
52,54.048264
54,72.912125
60,154.14554
61,165.56227
62,135.5472
63,32.42451
65,127.85821
66,120.29886
68,161.96687
71,40.210587
80,68.48464
82,
94,171.042
98,188.81133
101,64.85471
102,166.27087
107,124.20066
112,195.53696
113,59.73151
115,
116,149.54059
120,92.02695
121,59.850998
122,207.03041
132,170.92795
143,52.97828
147,
150,50.90651
151,52.25996
152,192.7438
153,75.46296
155,70.13197
156,130.36119
159,181.09103
161,91.131714
163,77.19966
177,164.4795
186,64.785515
188,67.601685
190,82.10275
191,83.82411
192,159.3617
195,198.6606
200,176.49359
209,195.86763
210,50.52659
211,197.79039
214,163.00267
215,72.91268
218,128.85886
219,35.086998
222,99.12182
225,49.230194
228,208.7149
236,189.45662
241,80.38555
242,168.19048
243,198.24342
245,73.09078
247,207.2674
251,168.4688
252,85.1299
253,47.187607
254,66.198784
258,189.43413
260,
261,161.68791
265,59.81952
266,195.2862
267,173.0272
269,161.26231
270,
275,134.00531
278,69.04501
279,36.20002
286,101.17837
287,64.94951
288,195.45474
289,173.35626
293,80.56627
294,155.16524
297,
302,93.742485
303,58.869316
304,118.11912
307,131.69096
309,56.32723
311,184.17989
312,148.81956
314,191.34969
315,194.3543
319,187.98962
322,142.13564
323,
325,162.89188
327,198.662
330,49.05937
332,183.64857
333,77.50892
338,146.63539
341,73.58702
345,155.13838
348,157.65816
349,84.72079
350,120.53288
352,
355,35.668903
356,
358,
363,160.45975
369,172.60854
371,54.819958
372,171.28424
375,207.0202
380,160.09825
388,73.2755
391,
392,164.93924
393,197.5782
394,79.47861
396,58.428024
401,49.371418
407,35.37503
409,76.556335
410,118.811516
416,103.85009
418,116.185196
420,174.3821
421,185.90892
422,170.65468
424,204.87492
428,171.15129
429,188.33864
431,159.27264
435,13.721636
439,111.54079
441,47.11515
447,55.36239
449,171.50142
451,178.57724
452,71.360504
454,159.40468
458,190.0463
463,164.9494
467,56.705376
470,138.62796
471,151.50931
474,199.58354
478,81.143364
483,92.13348
484,143.72124
485,71.1828
486,156.1862
491,110.66449
494,89.97657
495,174.4526
497,175.277
499,184.90767
515,126.28816
518,180.86458
521,100.16166
525,
529,185.90248
532,161.12967
