id,count
0,84.26284
1,203.07611
2,81.95896
4,91.51611
5,118.67267
10,124.52396
11,139.04797
12,182.83643
15,61.188305
17,47.379208
18,203.35542
23,195.62836
25,147.77307
26,67.83086
31,189.9498
39,162.66296
40,45.935684
41,151.12227
42,
43,167.7424
51,194.51634
52,59.446842
54,78.08393
60,154.16156
61,167.17949
62,138.39838
63,41.306683
65,130.98871
66,119.14847
68,162.67897
71,45.339333
80,74.34889
82,
94,169.37129
98,190.53496
101,69.38819
102,162.76706
107,124.4978
112,192.78574
113,65.812675
115,
116,151.54306
120,91.18413
121,68.48553
122,205.33865
132,167.81404
143,62.920464
147,
150,55.930954
151,56.161175
152,191.80276
153,80.12233
155,69.20722
156,132.47672
159,180.70505
161,88.7379
163,78.21055
177,164.37509
186,74.52013
188,68.21367
190,81.651825
191,87.60582
192,159.79547
195,194.45859
200,174.0575
209,194.71823
210,57.951992
211,200.46045
214,165.83002
215,75.710846
218,133.19742
219,37.30121
222,99.04814
225,55.073105
228,208.25232
236,190.57408
241,79.085106
242,168.47427
243,201.9744
245,71.46942
247,203.6392
251,171.5753
252,84.76173
253,51.633133
254,70.060616
258,192.5597
260,
261,160.1297
265,62.83526
266,192.80157
267,176.50403
269,160.46704
270,
275,133.09639
278,73.073074
279,42.388607
286,102.57854
287,65.29071
288,194.10146
289,172.7489
293,81.32114
294,159.89198
297,
302,96.0614
303,61.15405
304,124.62783
307,128.72627
309,56.78863
311,183.55396
312,148.18309
314,187.93222
315,196.5073
319,185.34271
322,146.11815
323,
325,163.24109
327,195.53827
330,55.715626
332,184.3551
333,77.909355
338,143.70325
341,71.87149
345,154.86928
348,158.16727
349,87.971054
350,119.68261
352,
355,43.182873
356,
358,
363,161.59604
369,173.87537
371,58.302963
372,173.56493
375,203.36453
380,164.60333
388,77.72701
391,
392,168.38168
393,197.79495
394,81.57408
396,59.78194
401,55.968285
407,43.12242
409,77.42072
410,122.00697
416,108.969765
418,117.82348
420,175.95056
421,183.09344
422,174.11852
424,205.246
428,172.73886
429,185.33029
431,160.20662
435,27.62549
439,109.54314
441,57.714222
447,63.112576
449,172.56146
451,181.34222
452,75.28168
454,160.3391
458,183.68283
463,162.00722
467,60.831146
470,142.66669
471,149.63095
474,195.07462
478,82.93608
483,97.22568
484,143.79126
485,73.764
486,154.44432
491,112.01669
494,91.04943
495,174.5628
497,173.08691
499,187.01334
515,130.15456
518,179.7042
521,100.00703
525,
529,185.1593
532,160.14429
534,57.73361
540,70.77428
544,206.03304
547,174.65265
549,84.44204
563,49.287865
564,182.10754
567,99.82153
572,140.43039
577,157.21655
578,202.5091
585,188.34508
588,176.3835
589,152.15576
590,128.87045
592,69.717834
594,144.7493
596,66.52407
598,183.60887
599,166.43129
605,78.20827
606,145.94627
607,178.84612
608,187.11472
609,
610,186.14796
611,97.888824
614,
615,168.30243
616,186.16162
617,147.37238
618,172.15935
624,103.92378
629,171.2767
631,86.39259
633,79.576645
637,70.37305
638,131.93886
643,
644,171.61075
645,59.281334
646,165.02211
648,158.1029
650,76.40041
651,91.40326
652,209.36073
656,158.99994
657,85.48857
659,66.06542
660,152.69878
662,135.7223
665,194.37248
675,
681,165.57019
682,171.16525
685,69.56718
686,184.44482
689,65.01422
696,153.33188
703,175.35829
704,110.58759
705,158.12177
714,180.22661
717,70.21541
718,71.24272
720,80.255646
721,197.19937
723,187.28964
726,85.41534
728,162.89459
730,93.622665
731,76.428604
734,206.99995
737,49.141357
738,75.77805
745,182.25989
746,66.55127
749,175.1524
752,59.254585
753,74.92093
758,180.75565
765,76.44253
766,180.85573
768,58.740154
769,187.3645
774,165.36366
775,116.59943
781,
784,191.14337
794,97.72091
795,202.46756
796,64.8028
802,143.92276
803,103.2715
805,55.311737
806,200.69957
807,120.90956
809,52.19179
810,182.12094
812,82.6454
814,100.707756
818,183.54546
819,190.4588
825,7.656934
836,85.08449
839,150.78798
847,200.02806
848,81.21091
851,159.96967
852,161.40692
853,58.695206
857,172.00359
858,83.973465
859,181.70584
861,16.966784
867,132.29433
870,164.63043
871,198.0344
872,202.66785
874,208.69833
881,194.63678
886,157.04788
890,
895,163.979
899,65.59116
900,189.84006
901,199.393
902,186.36221
903,84.69267
913,204.59961
918,201.87527
923,160.64044
924,62.53991
926,60.306213
927,77.9891
930,165.0951
934,45.491577
937,169.23788
939,140.892
941,90.68144
942,205.57434
946,183.81628
950,117.725174
953,71.19713
959,66.26958
961,44.35492
962,86.42398
964,119.417366
969,156.79285
971,148.83679
976,66.69636
978,185.6877
980,192.67917
981,159.68257
990,198.863
993,66.43028
996,78.359634
998,194.35822
999,178.31723
1006,150.60577
1008,67.14327
1013,81.03382
1015,110.31571
1016,146.63959
1022,192.24356
1026,178.18146
1028,193.81458
1031,45.704685
1034,
1037,187.36993
1040,
1042,75.02865
1046,98.165245
1048,113.584564
1049,144.3019
1050,
1051,179.24396
1052,193.42209
1055,93.231575
1060,158.73976
1064,95.41965
1066,62.120125
1071,150.63528
1073,68.280525
1089,171.3624
1091,115.51166
1092,71.57412
1093,196.6489
1096,188.25034
1097,171.25261
1098,62.993286
1099,61.641327
1102,192.8008
1107,81.50406
1109,80.02536
1111,61.464634
1112,138.16692
1114,214.76025
1116,193.23125
1117,150.92213
1118,70.97112
1122,
1124,171.78476
1127,95.266205
1133,179.84683
1134,63.907597
1135,157.66025
1139,188.68481
1143,
1150,89.667366
1151,130.75043
1153,196.88477
1155,70.010414
1162,68.292694
1163,172.85828
1166,22.844526
1171,74.91863
1172,54.03055
1173,199.53987
1174,88.755875
1177,115.593094
1178,132.33728
1184,84.70457
1185,136.09355
1186,91.49219
1187,184.67685
1188,205.3997
1191,166.25952
1207,125.232956
1213,84.21153
1215,159.12881
1223,185.51672
1227,140.06401
1236,
1237,
1238,96.862946
1241,49.55333
1248,78.506195
1250,58.098763
1251,175.14432
1253,98.06815
1255,121.002945
1257,181.92798
1261,103.86723
1262,189.31253
1265,147.23259
1273,202.88373
1277,177.26646
1278,128.69211
1280,87.7305
1284,155.14978
1285,205.13515
1288,86.73665
1295,132.16476
1297,204.092
1299,198.51291
1304,168.6185
1308,69.13045
1310,115.843765
1311,139.46072
1314,90.146
1315,125.65217
1318,37.25148
1320,210.45421
1321,192.26645
1322,163.12807
1330,151.51413
1333,189.14261
1334,159.81128
1341,159.3164
1344,153.23457
1351,177.50824
1354,86.800095
1356,
1363,143.85469
1365,176.44142
1369,150.48643
1373,98.75542
1375,142.66681
1377,48.056137
1379,173.77841
1380,186.48352
1381,99.86332
1384,164.3067
1390,178.23499
1393,192.11261
1395,
1399,188.42929
1400,84.3474
1401,106.78347
1404,178.08304
1408,69.66789
1409,38.24282
1413,170.24191
1416,185.54517
1418,111.07872
1423,82.759964
1424,54.143547
1425,55.08233
1433,200.70993
1434,160.76123
1436,193.76776
1442,183.71205
1444,58.511208
1445,163.52782
1452,172.29082
1455,190.03668
1462,
1467,43.01226
1472,81.327644
1475,107.36084
1493,135.09435
1501,179.66075
1503,190.67346
1504,196.32144
1505,50.944725
1511,193.61899
1512,
1513,136.69197
1514,97.689415
1528,184.21619
1533,204.5086
1534,63.021927
1536,174.3047
1537,73.627235
1539,139.00983
1550,171.07942
1552,175.44498
1554,190.26617
1555,195.29242
1556,74.97439
1559,55.855453
1563,184.63725
1566,172.18355
1567,141.37872
1568,67.76567
1571,182.79918
1572,66.45545
1574,
1577,80.58403
1583,88.23738
1585,83.891884
1586,178.08249
1587,184.79736
1596,160.15112
1602,61.13721
1604,77.48823
1605,44.78253
1610,201.22394
1611,114.146904
1616,75.12264
1617,129.03943
1618,59.175934
1622,60.55213
1623,44.5793
1628,198.79767
1631,42.097866
1632,184.27888
1633,181.8506
1634,185.08209
1636,184.14899
1637,149.88327
1643,93.59289
1644,132.08247
1646,105.74573
1648,186.33228
1651,74.25379
1656,68.48818
1658,145.34627
1659,68.33114
1665,83.89696
1666,141.89789
1670,100.029945
1674,155.051
1679,191.70688
1680,186.95941
1683,205.32983
1686,51.824924
1691,122.90967
1693,58.63267
1696,75.21757
1697,111.58583
1703,81.96066
1706,50.66198
1709,168.92589
1710,75.28796
1712,
1713,145.82018
1718,190.79568
1719,180.42609
1722,198.63617
1723,142.46611
1724,205.49533
1728,50.08403
1730,88.51015
1732,67.27424
1737,39.18041
1745,48.141098
1747,72.21685
1748,75.85753
1755,114.473495
1759,76.79262
1761,187.08966
1764,169.98315
1765,167.26173
1766,47.721542
1768,65.72278
1770,77.40235
1771,163.00781
1774,105.72943
1785,163.2727
1788,196.28531
1792,66.78307
1794,178.11725
1797,133.32782
1798,43.43551
1799,205.01666
1802,122.289734
1806,58.606697
1808,85.45892
1810,189.24252
1818,49.82695
1819,204.2456
1820,206.75601
1822,178.28139
1826,183.89792
1827,159.08667
1835,84.2452
1841,125.88849
1842,125.55906
1843,96.33321
1846,58.40866
1849,56.69246
1850,197.09967
1851,114.95898
1857,
1858,159.32428
1860,107.24851
1861,187.16496
1864,81.89615
1869,191.10782
1871,
1872,36.839684
1875,62.75085
1878,204.14108
1879,192.4649
1885,48.275734
1888,106.38274
1889,40.72616
1890,122.82912
1896,148.36734
1897,192.45505
1898,
1900,84.48371
1905,71.04709
1908,88.3242
1909,131.84874
1913,
1918,113.43858
1922,213.00725
1923,150.97153
1925,187.40094
1926,148.39455
1927,191.87584
1930,181.62166
1935,70.77006
1939,110.62847
1942,114.58732
1943,
1948,200.66702
1949,180.82065
1951,127.270065
1953,131.91803
1959,
1963,71.23437
1967,157.43176
1973,174.3561
1975,73.47827
1976,36.55094
1990,130.1596
