Id,SalePrice
1461,108587.93
1462,96824.086
1463,172213.83
1464,181319.05
1465,163616.73
1466,170431.38
1467,161759.69
1468,156493.8
1469,173947.34
1470,109343.516
1471,187865.97
1472,96498.3
1473,95489.234
1474,148438.69
1475,104281.29
1476,342108.75
1477,231721.38
1478,286168.06
1479,282045.88
1480,441212.2
1481,280743.6
1482,187978.8
1483,176997.16
1484,153925.2
1485,172171.11
1486,188205.72
1487,298473.47
1488,213797.06
1489,176260.9
1490,230945.4
1491,193528.0
1492,91086.42
1493,185122.58
1494,262173.0
1495,257648.36
1496,245515.16
1497,164334.92
1498,152463.53
1499,147519.0
1500,146625.86
1501,188289.78
1502,148631.56
1503,258566.5
1504,221332.78
1505,204151.0
1506,180746.31
1507,241526.19
1508,193400.55
1509,141184.72
1510,140136.31
1511,147621.98
1512,162711.77
1513,132928.47
1514,153343.89
1515,191429.55
1516,164061.75
1517,135183.77
1518,119856.35
1519,201399.27
1520,118537.62
1521,129764.12
1522,168808.95
1523,99134.3
1524,112780.98
1525,104896.266
1526,102056.21
1527,101329.68
1528,131371.02
1529,135339.14
1530,162020.28
1531,140411.89
1532,153343.89
1533,132458.17
1534,141272.08
1535,161749.73
1536,107849.48
1537,64604.098
1538,157573.66
1539,207352.44
1540,153343.89
1541,142666.2
1542,145880.73
1543,173725.44
1544,78372.74
1545,94861.805
1546,129147.33
1547,134477.27
1548,121763.43
1549,113219.125
1550,126950.97
1551,117207.51
1552,137256.61
1553,153343.89
1554,110593.28
1555,161846.64
1556,67720.53
1557,153343.89
1558,94235.94
1559,153343.89
1560,131598.44
1561,153343.89
1562,128716.13
1563,112083.86
1564,165894.06
1565,140584.92
1566,220292.83
1567,80128.46
1568,227125.23
1569,134121.83
1570,129483.56
1571,107159.695
1572,140102.47
1573,230685.4
1574,114859.586
1575,195640.61
1576,264158.9
1577,169310.64
1578,153720.69
1579,120053.1
1580,177861.02
1581,143996.38
1582,109601.03
1583,285983.38
1584,214309.39
1585,139392.39
1586,59042.715
1587,98527.67
1588,134653.92
1589,101664.44
1590,115206.04
1591,153343.89
1592,131815.23
1593,110387.83
1594,153343.89
1595,153343.89
1596,201756.02
1597,159337.69
1598,173620.52
1599,156991.97
1600,153877.03
1601,57995.445
1602,103586.164
1603,101326.48
1604,251129.73
1605,225130.44
1606,149485.92
1607,157712.39
1608,217690.86
1609,172602.1
1610,145777.98
1611,132935.6
1612,178177.64
1613,158354.39
1614,115671.45
1615,153343.89
1616,153343.89
1617,89997.78
1618,112778.9
1619,132504.16
1620,145738.47
1621,130204.664
1622,135705.36
1623,243244.36
1624,211772.17
1625,111517.08
1626,171619.78
1627,185466.14
1628,262936.1
1629,146771.94
1630,323302.28
1631,188852.31
1632,208832.17
1633,161731.52
1634,171996.34
1635,173531.48
1636,147671.08
1637,171440.44
1638,187709.69
1639,168300.72
1640,238915.36
1641,171526.4
1642,231440.6
1643,206488.31
1644,214467.0
1645,199006.9
1646,159047.88
1647,152040.45
1648,124823.6
1649,129826.98
1650,102003.586
1651,113854.21
1652,93859.69
1653,95407.05
1654,140342.25
1655,125494.53
1656,138316.6
1657,137783.55
1658,145136.06
1659,102266.32
1660,133823.7
1661,436642.53
1662,327532.84
1663,366574.03
1664,457147.3
1665,299157.97
1666,317777.88
1667,362591.1
1668,337865.94
1669,298035.84
1670,354297.88
1671,263409.25
1672,406623.12
1673,278198.7
1674,228238.44
1675,193302.25
1676,194682.27
1677,197089.05
1678,436120.03
1679,375587.47
1680,305303.47
1681,258233.42
1682,294438.34
1683,176911.31
1684,172595.94
1685,179141.28
1686,156066.22
1687,165660.3
1688,183772.6
1689,186802.94
1690,189325.9
1691,181879.62
1692,153343.89
1693,161363.17
1694,172206.86
1695,152752.4
1696,257335.64
1697,156115.14
1698,306711.22
1699,302078.94
1700,225067.55
1701,243324.22
1702,230748.03
1703,226894.62
1704,271143.9
1705,246624.12
1706,418059.03
1707,153343.89
1708,191664.66
1709,254772.3
1710,201619.23
1711,268078.8
1712,244844.69
1713,269798.72
1714,196485.28
1715,189914.64
1716,175727.8
1717,158165.23
1718,153343.89
1719,214169.34
1720,239489.73
1721,161622.11
1722,153343.89
1723,156221.94
