Id,SalePrice
1461,112026.01
1462,48598.957
1463,182815.38
1464,191885.73
1465,163310.75
1466,176530.88
1467,187001.0
1468,176202.33
1469,190859.69
1470,113299.89
1471,218364.67
1472,100220.37
1473,101647.65
1474,149497.48
1475,109552.91
1476,361025.06
1477,262887.72
1478,296956.7
1479,296419.6
1480,447931.56
1481,329741.38
1482,208591.73
1483,190481.78
1484,154849.98
1485,194049.28
1486,200857.89
1487,316501.72
1488,237640.64
1489,188269.55
1490,259982.1
1491,193801.1
1492,84955.94
1493,246991.02
1494,273766.75
1495,268465.38
1496,286154.78
1497,176978.33
1498,161994.02
1499,157965.48
1500,158361.7
1501,206157.03
1502,150061.4
1503,258716.94
1504,243759.23
1505,231189.03
1506,196535.69
1507,239795.64
1508,207737.5
1509,158653.88
1510,153137.52
1511,149566.25
1512,178243.27
1513,145459.98
1514,166472.05
1515,218769.28
1516,154495.56
1517,155367.17
1518,131847.02
1519,216751.47
1520,128887.06
1521,132848.33
1522,189112.23
1523,105745.87
1524,116008.47
1525,108545.016
1526,102992.5
1527,107797.27
1528,148597.36
1529,135527.45
1530,185995.1
1531,127547.65
1532,166472.05
1533,152484.08
1534,131026.36
1535,167150.36
1536,112912.586
1537,50158.05
1538,153581.6
1539,234783.27
1540,166472.05
1541,154286.1
1542,151563.95
1543,175523.83
1544,81807.88
1545,109594.74
1546,150888.28
1547,141558.34
1548,135401.73
1549,117113.66
1550,139047.53
1551,130079.29
1552,142024.55
1553,166472.05
1554,131387.08
1555,170228.6
1556,72668.09
1557,166472.05
1558,92872.125
1559,166472.05
1560,153720.72
1561,166472.05
1562,142930.88
1563,130296.32
1564,157984.81
1565,140724.62
1566,232753.48
1567,63989.18
1568,230988.42
1569,131498.44
1570,147436.25
1571,124482.85
1572,153327.27
1573,232007.84
1574,131307.22
1575,210580.52
1576,301648.47
1577,188743.33
1578,147414.95
1579,142246.86
1580,202208.38
1581,165548.42
1582,131916.28
1583,292648.28
1584,214608.73
1585,132693.3
1586,60381.35
1587,104698.05
1588,144959.27
1589,86699.17
1590,151020.9
1591,166472.05
1592,130768.62
1593,123723.18
1594,166472.05
1595,166472.05
1596,213520.1
1597,182055.28
1598,194414.1
1599,156338.05
1600,160815.78
1601,53880.42
1602,120852.44
1603,105977.38
1604,320391.97
1605,231546.33
1606,165828.42
1607,181438.36
1608,266783.44
1609,183462.88
1610,157579.2
1611,145951.88
1612,181841.45
1613,175052.7
1614,129529.32
1615,166472.05
1616,166472.05
1617,87377.72
1618,137599.45
1619,132444.12
1620,184879.92
1621,141473.36
1622,145096.7
1623,327604.5
1624,225653.34
1625,114030.24
1626,186078.48
1627,194879.94
1628,273529.0
1629,177960.42
1630,374743.2
1631,246766.95
1632,255632.84
1633,181825.98
1634,199339.39
1635,188538.14
1636,166298.88
1637,205036.34
1638,193064.27
1639,181841.16
1640,235611.2
1641,185500.08
1642,266482.84
1643,215061.11
1644,238450.67
1645,215175.47
1646,174655.8
1647,166923.9
1648,130062.25
1649,151807.0
1650,116930.8
1651,131557.33
1652,113545.89
1653,110162.336
1654,145189.4
1655,138239.4
1656,150506.39
1657,147967.17
1658,146129.48
1659,107887.29
1660,150990.52
1661,450048.62
1662,355752.38
1663,389038.25
1664,495280.34
1665,314360.9
1666,339635.2
1667,383821.22
1668,370191.34
1669,329761.8
1670,395311.03
1671,303365.22
1672,461715.44
1673,309445.0
1674,252170.11
1675,203740.97
1676,219887.81
1677,224685.7
1678,453072.5
1679,408381.88
1680,352597.28
