Id,SalePrice
1461,89947.586
1462,61466.52
1463,178961.16
1464,194268.44
1465,164180.69
1466,182044.19
1467,170898.56
1468,166278.27
1469,187903.55
1470,110352.69
1471,194052.52
1472,79036.22
1473,76492.85
1474,144600.88
1475,78687.71
1476,333940.97
1477,233485.88
1478,292586.8
1479,288964.78
1480,433027.44
1481,294045.0
1482,194026.27
1483,180022.42
1484,145597.42
1485,194150.61
1486,204893.67
1487,308177.88
1488,227049.06
1489,182703.17
1490,243372.36
1491,201190.77
1492,79352.625
1493,212651.2
1494,271155.72
1495,264031.72
1496,234203.16
1497,155710.4
1498,152328.23
1499,152977.03
1500,154560.28
1501,190034.55
1502,139802.11
1503,269784.25
1504,240074.69
1505,224756.66
1506,193427.3
1507,250831.78
1508,199391.44
1509,139171.5
1510,152668.42
1511,155938.08
1512,171619.05
1513,132155.64
1514,173574.2
1515,198290.55
1516,159390.53
1517,154521.12
1518,118969.336
1519,216634.75
1520,113588.51
1521,119191.56
1522,190002.77
1523,74295.836
1524,99524.89
1525,87062.32
1526,81059.414
1527,98045.41
1528,120452.63
1529,133085.02
1530,195022.23
1531,160993.39
1532,173574.2
1533,149260.06
1534,134036.97
1535,162808.02
1536,94843.58
1537,69473.48
1538,162424.73
1539,198800.84
1540,173574.2
1541,143362.56
1542,134269.97
1543,178224.31
1544,61321.133
1545,72491.234
1546,138574.2
1547,148218.45
1548,103336.38
1549,100067.305
1550,125781.695
1551,122076.93
1552,150859.89
1553,173574.2
1554,101454.37
1555,167955.0
1556,53103.496
1557,173574.2
1558,84108.24
1559,173574.2
1560,136067.11
1561,173574.2
1562,129058.516
1563,112286.98
1564,175581.11
1565,147208.02
1566,240504.17
1567,73930.49
1568,247569.77
1569,141599.4
1570,125405.59
1571,104619.05
1572,130739.234
1573,234582.69
1574,117891.52
1575,234102.86
1576,275184.22
1577,169430.25
1578,144016.67
1579,122933.02
1580,184525.56
1581,144163.23
1582,105406.74
1583,294907.66
1584,222903.98
1585,131666.33
1586,27369.459
1587,85410.59
1588,135846.7
1589,88431.875
1590,122852.99
1591,173574.2
1592,134147.22
1593,125005.39
1594,173574.2
1595,173574.2
1596,206013.27
1597,163651.67
1598,180669.72
1599,159786.48
1600,158379.02
1601,21703.496
1602,99021.25
1603,81239.35
1604,262763.88
1605,240523.33
1606,163488.14
1607,160482.58
1608,236057.1
1609,174719.92
1610,147656.94
1611,141332.03
1612,180724.94
1613,171181.33
1614,123334.164
1615,173574.2
1616,173574.2
1617,60094.43
1618,96956.836
1619,127346.79
1620,163875.47
1621,128086.23
1622,137268.53
1623,262556.06
1624,241093.64
1625,92944.3
1626,190758.23
1627,195728.47
1628,265613.75
1629,156495.05
1630,295961.22
1631,196017.48
1632,203728.14
1633,172721.92
1634,186208.56
1635,186092.52
1636,147362.08
1637,193353.17
1638,205172.67
1639,171574.31
1640,238811.75
1641,171284.61
1642,244403.97
1643,216833.08
1644,217255.64
1645,232469.34
1646,168264.5
1647,155870.11
1648,120738.336
1649,125643.02
1650,98967.81
1651,110388.19
1652,79523.74
1653,76086.47
1654,141054.6
1655,123499.2
1656,132567.05
1657,141717.9
1658,142141.45
1659,77849.836
1660,157333.66
1661,420092.22
1662,325682.8
1663,357763.38
1664,434667.12
1665,299629.9
1666,320197.2
1667,356228.62
1668,337669.47
1669,293458.75
1670,342147.56
1671,281141.3
1672,389900.06
1673,282247.7
1674,244888.06
1675,198881.83
1676,208191.23
1677,207724.75
1678,423085.1
1679,360047.25
1680,298080.16
1681,252241.95
1682,302947.72
1683,174905.27
1684,185847.95
1685,192774.8
1686,152933.19
1687,178838.45
1688,201134.88
1689,204275.9
1690,210538.33
1691,199066.92
1692,173574.2
1693,166070.92
1694,184754.44
1695,155309.9
1696,271484.7
1697,157355.02
1698,309705.8
1699,305821.22
1700,242764.14
1701,259150.89
1702,241022.6
1703,244562.17
1704,278090.16
1705,257642.39
1706,400655.06
1707,173574.2
1708,203181.55
1709,263117.66
1710,213755.53
1711,277749.44
1712,252007.61
1713,276488.22
1714,204435.56
1715,200385.14
1716,190729.48
1717,176410.89
1718,173574.2
1719,218706.58
1720,234344.94
1721,177936.42
1722,173574.2
1723,168813.81
1724,201644.22
1725,243780.17
1726,177201.28
1727,144505.47
1728,177368.12
1729,156429.95
1730,134227.02
1731,111457.01
1732,143589.19
1733,92481.07
1734,102672.92
1735,129936.65
1736,77024.44
1737,287731.3
1738,222564.08
1739,252742.72
1740,219675.94
1741,200290.36
1742,162569.98
1743,180633.89
1744,304894.2
1745,199081.08
1746,192591.53
1747,219997.56
1748,222592.11
1749,153714.67
1750,114560.03
1751,261752.42
1752,84175.26
1753,150205.77
1754,199989.47
1755,190181.1
1756,116079.375
1757,94263.79
1758,158926.56
1759,167089.31
1760,169851.1
1761,176956.78
1762,177178.23
1763,188609.17
1764,82771.59
1765,160638.45
1766,201081.0
1767,231681.77
1768,120577.28
1769,163796.14
1770,156673.81
1771,84452.48
1772,112040.18
1773,126164.21
1774,141668.62
1775,125775.95
1776,112232.29
1777,99335.39
1778,138400.73
1779,94930.836
1780,172606.3
1781,91535.89
1782,58582.945
1783,154923.2
1784,106428.14
1785,105967.94
1786,172851.06
1787,171480.88
1788,173574.2
1789,83098.36
1790,66945.125
1791,212996.73
1792,132322.92
1793,139723.69
1794,160228.89
1795,128113.02
1796,106638.45
1797,115505.79
1798,95627.84
1799,76832.52
1800,92212.67
1801,116186.36
1802,139073.28
1803,148294.39
1804,131679.31
1805,135332.55
1806,108994.01
1807,134476.34
1808,120030.6
1809,173574.2
1810,131603.2
1811,173574.2
1812,173574.2
1813,105402.37
1814,85084.54
1815,12731.062
1816,86974.97
1817,129311.04
1818,180821.19
1819,144830.28
1820,173574.2
1821,113445.01
1822,157043.36
1823,173574.2
1824,105400.414
1825,119731.25
1826,82994.58
1827,75687.47
1828,112871.04
1829,149227.73
1830,132005.2
1831,123058.96
1832,173574.2
1833,120579.414
1834,128029.15
1835,173574.2
1836,101552.44
1837,173574.2
1838,103994.04
1839,110401.17
1840,173574.2
1841,102240.19
1842,68793.74
1843,148111.16
1844,137736.98
1845,145891.0
1846,159929.16
1847,158883.89
1848,173574.2
1849,79006.42
1850,95056.44
1851,144182.98
1852,113641.61
1853,109363.7
1854,159373.58
1855,147197.0
1856,236312.2
1857,146120.05
1858,113919.82
1859,71487.96
1860,178002.5
1861,74850.25
1862,316919.97
1863,314980.5
1864,315000.66
1865,330602.97
1866,322792.62
1867,228696.36
1868,308230.2
1869,210131.52
1870,226708.19
1871,246540.75
1872,191225.55
1873,242300.16
1874,117537.19
1875,173261.62
1876,192888.06
1877,200424.92
1878,197612.89
1879,102252.73
1880,101107.42
1881,259963.31
1882,245140.03
1883,173574.2
1884,196765.02
1885,225657.78
1886,275226.2
1887,213400.56
1888,262392.6
1889,183769.11
1890,105367.086
1891,115483.92
1892,63128.613
1893,103380.79
1894,173574.2
1895,126854.984
1896,112891.52
1897,118343.51
1898,114292.98
1899,144247.56
1900,125815.516
1901,150716.34
1902,110903.41
1903,193769.56
1904,101957.695
1905,173866.1
1906,144637.11
1907,219118.9
1908,89330.54
1909,129550.234
1910,107911.336
1911,182580.25
1912,274998.3
1913,186377.77
1914,31360.373
1915,284275.28
1916,22414.996
1917,237196.62
1918,130619.58
1919,178526.17
1920,152015.53
1921,368286.25
1922,315256.44
1923,212523.33
1924,263807.56
1925,220427.23
1926,363753.56
1927,113888.086
1928,175858.78
1929,100197.78
1930,102302.93
1931,142966.62
1932,125542.305
1933,184317.48
1934,177258.84
1935,165635.92
1936,180937.88
1937,183946.72
1938,170992.88
1939,233067.33
1940,162162.75
1941,180454.55
1942,175689.44
1943,187309.19
1944,324356.5
1945,344773.2
1946,157996.8
1947,281265.88
1948,186461.67
1949,247094.75
1950,177651.44
1951,278344.2
1952,225050.39
1953,200103.95
1954,178297.31
1955,116795.83
1956,344938.72
1957,141994.14
1958,293974.03
1959,139013.28
1960,81354.02
1961,111376.9
1962,78479.07
1963,91467.79
1964,83358.09
1965,126588.88
