Id,SalePrice
1461,89177.375
1462,45905.16
1463,177313.83
1464,194046.66
1465,165785.9
1466,181156.86
1467,167233.58
1468,164898.31
1469,186230.9
1470,107864.0
1471,192124.94
1472,76366.445
1473,77224.97
1474,144648.66
1475,78380.54
1476,332714.25
1477,231243.98
1478,295403.34
1479,291193.72
1480,434885.47
1481,292756.97
1482,191539.22
1483,180182.8
1484,146776.34
1485,193297.4
1486,203835.06
1487,310618.3
1488,224609.6
1489,183956.1
1490,246004.86
1491,202926.9
1492,78992.31
1493,210682.86
1494,271513.6
1495,263360.78
1496,235635.55
1497,154811.22
1498,153245.69
1499,152696.05
1500,156244.88
1501,193961.42
1502,140880.78
1503,265567.94
1504,240208.88
1505,225041.34
1506,193783.28
1507,250155.0
1508,199778.5
1509,136794.12
1510,152573.88
1511,154191.61
1512,173113.22
1513,127736.01
1514,0.0
1515,197328.4
1516,158030.77
1517,151787.48
1518,118383.0
1519,215158.92
1520,111936.73
1521,119774.586
1522,186814.52
1523,74935.734
1524,100853.74
1525,84569.51
1526,82812.73
1527,97935.69
1528,118425.555
1529,131364.66
1530,193112.28
1531,158025.11
1532,0.0
1533,146909.62
1534,133091.7
1535,161112.33
1536,95303.3
1537,67003.984
1538,157253.03
1539,200433.6
1540,0.0
1541,142499.53
1542,131027.93
1543,178547.78
1544,58407.168
1545,70131.81
1546,137864.48
1547,147883.16
1548,101736.14
1549,101265.87
1550,123987.73
1551,120728.72
1552,144578.81
1553,0.0
1554,93840.76
1555,168052.42
1556,49461.16
1557,0.0
1558,84787.54
1559,0.0
1560,135853.88
1561,0.0
1562,130886.97
1563,112020.21
1564,174098.62
1565,145332.38
1566,235664.97
1567,73273.16
1568,248814.9
1569,143906.3
1570,125615.47
1571,106772.06
1572,130476.66
1573,229354.12
1574,115471.03
1575,232582.6
1576,274046.0
1577,168008.05
1578,147536.17
1579,121465.305
1580,182559.38
1581,142918.55
1582,104401.65
1583,293335.1
1584,222453.16
1585,131199.9
1586,19895.402
1587,85147.99
1588,135928.75
1589,91920.195
1590,121582.75
1591,0.0
1592,138735.06
1593,123162.23
1594,0.0
1595,0.0
1596,203920.02
1597,164007.3
1598,181411.06
1599,156331.95
1600,156260.94
1601,18259.871
1602,98468.31
1603,81570.914
1604,261793.36
1605,237854.23
1606,159918.02
1607,158737.86
1608,233821.38
1609,173331.47
1610,148035.12
1611,141519.34
1612,183515.23
1613,169929.28
1614,121708.09
1615,0.0
1616,0.0
1617,57992.098
1618,94509.82
1619,126498.38
1620,162132.53
1621,126305.38
1622,138506.53
1623,258846.45
1624,240362.0
1625,93966.49
1626,190685.39
1627,194727.28
1628,265604.7
1629,155678.78
1630,294598.88
1631,197292.52
1632,202219.38
1633,171680.73
1634,184927.44
1635,186100.81
1636,148665.22
1637,193766.1
1638,206554.81
1639,171169.62
1640,239887.9
1641,171098.92
1642,246663.88
1643,217532.06
1644,217344.9
1645,235471.8
1646,166762.17
1647,153827.27
1648,116869.06
1649,126223.06
1650,97324.016
1651,108441.836
1652,78740.05
1653,75248.15
1654,140910.73
1655,122411.36
1656,132219.61
1657,141284.5
1658,141652.27
1659,76290.34
1660,155464.45
1661,420856.6
1662,324658.38
1663,358860.6
1664,433602.25
1665,299919.2
1666,320159.9
1667,358769.03
1668,336511.56
1669,294672.9
1670,342307.62
1671,281145.7
1672,390168.94
1673,280755.9
1674,242679.61
1675,198289.81
1676,206726.78
1677,204925.44
1678,422409.8
1679,362743.62
1680,298427.7
1681,253988.08
1682,304061.84
1683,173573.06
1684,185818.44
1685,193390.1
1686,153362.06
1687,179088.56
1688,201475.88
1689,202977.03
1690,209125.81
1691,198260.08
1692,0.0
1693,166949.14
1694,183561.27
1695,154354.39
1696,271109.6
1697,156213.08
1698,308481.97
1699,307301.5
1700,243124.62
1701,259113.3
1702,239885.83
1703,243717.23
1704,275983.88
1705,258799.25
1706,399115.44
1707,0.0
1708,205544.28
1709,263206.06
1710,213457.69
1711,279103.5
1712,253553.03
1713,278035.28
1714,205314.47
1715,201370.25
1716,190491.08
1717,176776.19
1718,0.0
1719,219164.02
1720,235315.47
1721,177772.12
1722,0.0
1723,169668.05
1724,200693.33
1725,243298.44
1726,180343.84
1727,144440.33
1728,177552.75
1729,156420.31
1730,131286.06
1731,110822.61
1732,144075.28
1733,91525.18
1734,101305.23
1735,128354.67
1736,77248.4
1737,283812.8
1738,220549.05
1739,251151.31
1740,217572.23
1741,197203.34
1742,165824.48
1743,183685.97
1744,305540.28
1745,198271.16
1746,189959.3
1747,218697.94
1748,225062.0
1749,152800.25
1750,114073.06
1751,263811.75
1752,81942.15
1753,147064.33
1754,198477.47
1755,193178.58
1756,112605.61
1757,95104.266
1758,157143.92
1759,165881.28
1760,168985.03
1761,172144.31
1762,175169.11
1763,191094.92
1764,80397.03
1765,156222.27
1766,200586.22
1767,230597.45
1768,120574.39
1769,161471.53
1770,156516.2
1771,80395.88
1772,112376.414
1773,124915.97
1774,145319.7
1775,125373.82
1776,114078.92
1777,100457.805
1778,136354.58
1779,94110.375
1780,168677.66
1781,90237.29
1782,58113.83
1783,155656.81
1784,107725.875
1785,107018.664
1786,171082.0
1787,175050.97
1788,0.0
1789,80757.164
1790,65076.51
1791,211784.12
1792,132810.11
1793,136636.73
1794,158738.73
1795,128091.73
1796,107040.95
1797,116639.19
1798,94492.01
1799,76368.08
1800,91988.16
1801,118531.51
1802,137578.86
1803,148228.39
1804,132878.88
1805,133218.56
1806,103859.46
1807,127875.625
1808,118528.375
1809,0.0
1810,126758.016
1811,0.0
1812,0.0
1813,103675.49
1814,83730.61
1815,11075.536
1816,86934.92
1817,131541.47
1818,188566.45
1819,139855.27
1820,0.0
1821,110655.625
1822,153307.0
1823,0.0
1824,103107.59
1825,120601.2
1826,84064.47
1827,72202.43
1828,112014.69
1829,145967.05
1830,128234.195
1831,115408.33
1832,0.0
1833,120498.09
1834,126747.805
1835,0.0
1836,99613.27
1837,0.0
1838,102969.16
1839,113920.53
1840,0.0
1841,101949.06
1842,69518.77
1843,148822.3
1844,138494.73
1845,147467.7
1846,158780.77
1847,161608.97
1848,0.0
1849,77599.62
1850,92678.01
1851,147084.9
1852,112112.35
1853,110777.43
1854,157588.64
1855,146477.0
1856,235184.17
1857,146781.55
1858,113875.02
1859,72149.98
1860,177070.52
1861,77175.07
1862,317476.56
1863,315487.2
1864,315507.97
1865,328810.12
1866,323330.34
1867,227943.89
1868,308288.78
1869,208895.3
1870,226502.27
1871,245991.33
1872,191928.58
1873,241519.38
1874,116216.85
1875,172130.19
1876,192230.08
1877,200422.3
1878,199601.33
1879,102550.71
1880,99302.66
1881,260299.25
1882,246190.5
1883,0.0
1884,196443.1
1885,225745.86
1886,276860.03
1887,215036.64
1888,262646.8
1889,183606.42
1890,104192.664
1891,115493.664
1892,62736.285
1893,102825.29
1894,0.0
1895,126389.3
1896,109254.086
1897,118181.38
1898,114845.375
1899,143148.62
1900,125332.08
1901,147232.56
1902,108340.63
1903,193098.11
1904,99174.19
1905,172874.16
1906,147231.3
1907,218787.78
1908,84627.49
1909,125545.75
1910,104563.22
1911,179986.97
1912,275532.38
1913,192944.33
1914,30348.95
1915,282987.7
