Id,SalePrice
1461,114081.64
1462,191546.48
1463,180623.19
1464,192209.31
1465,173800.28
1466,174638.45
1467,170878.92
1468,164274.25
1469,186272.97
1470,114071.26
1471,194277.44
1472,93138.64
1473,90210.65
1474,152631.22
1475,103953.24
1476,352139.78
1477,233047.53
1478,287794.22
1479,284581.0
1480,439350.38
1481,288100.88
1482,196087.0
1483,181122.47
1484,161296.4
1485,182672.78
1486,197333.48
1487,303796.88
1488,221471.69
1489,186900.58
1490,235902.7
1491,199301.14
1492,93124.27
1493,188811.38
1494,264554.88
1495,258729.17
1496,263702.3
1497,171791.83
1498,160105.64
1499,154727.84
1500,152184.03
1501,187238.66
1502,155786.73
1503,265646.56
1504,227647.28
1505,213823.03
1506,188541.75
1507,242914.92
1508,201315.61
1509,149886.89
1510,143737.8
1511,154656.2
1512,173576.88
1513,138624.64
1514,60332.258
1515,201992.3
1516,172088.27
1517,135179.3
1518,119062.38
1519,210754.73
1520,121537.71
1521,133368.52
1522,179025.78
1523,98441.336
1524,117795.42
1525,108406.586
1526,99570.81
1527,100032.16
1528,139852.83
1529,144908.4
1530,170143.42
1531,137711.2
1532,60332.258
1533,138445.73
1534,146876.17
1535,171746.6
1536,108064.25
1537,60332.258
1538,165200.55
1539,213366.89
1540,60332.258
1541,150004.77
1542,154658.1
1543,188853.17
1544,82554.45
1545,100595.46
1546,133215.95
1547,137129.77
1548,125853.28
1549,117868.71
1550,130555.23
1551,124054.01
1552,139045.86
1553,60332.258
1554,112008.445
1555,170200.56
1556,68464.625
1557,60332.258
1558,97985.91
1559,60332.258
1560,137000.47
1561,60332.258
1562,133340.86
1563,113113.11
1564,172707.64
1565,147918.77
1566,231091.3
1567,76388.83
1568,223849.9
1569,137273.73
1570,138438.25
1571,117648.58
1572,149389.73
1573,240913.33
1574,117178.06
1575,208787.12
1576,279615.3
1577,181315.6
1578,161161.14
1579,127772.85
1580,190855.27
1581,152450.3
1582,115931.64
1583,286319.03
1584,217747.61
1585,145532.33
1586,85291.92
1587,98589.164
1588,141783.61
1589,101431.266
1590,121291.96
1591,60332.258
1592,140220.9
1593,115364.25
1594,60332.258
1595,60332.258
1596,213894.61
1597,168269.08
1598,185381.55
1599,167078.67
1600,160442.47
1601,88126.83
1602,110382.55
1603,108762.23
1604,258823.3
1605,235052.84
1606,158269.22
1607,161115.28
1608,218179.95
1609,182643.5
1610,150455.8
1611,140394.55
1612,183966.39
1613,163434.33
1614,114534.54
1615,60332.258
1616,60332.258
1617,85099.46
1618,121530.88
1619,140046.61
1620,144027.64
1621,134320.95
1622,136924.67
1623,244721.88
1624,217996.75
1625,115782.65
1626,177501.19
1627,193018.48
1628,269597.34
1629,156771.05
1630,348358.56
1631,192002.22
1632,217354.33
1633,170874.22
1634,183741.86
1635,183496.16
1636,155443.23
1637,184357.94
1638,192583.0
1639,179772.23
1640,243195.67
1641,186409.44
1642,234101.97
1643,215933.0
1644,218560.72
1645,206332.8
1646,168757.67
1647,162133.78
1648,130627.11
1649,136609.77
1650,103325.66
1651,118218.29
1652,93357.97
1653,95502.77
1654,142997.17
1655,131570.55
