ID,Calories_Burned
TEST_0000,2589.213
TEST_0001,2515.0947
TEST_0002,1667.4442
TEST_0003,2215.4517
TEST_0004,2730.4053
TEST_0005,1834.4938
TEST_0006,1822.7726
TEST_0007,1579.3864
TEST_0008,2189.9329
TEST_0009,1888.2845
TEST_0010,2419.789
TEST_0011,1573.0724
TEST_0012,1559.4379
TEST_0013,3148.3984
TEST_0014,1899.8016
TEST_0015,1962.9686
TEST_0016,2226.6467
TEST_0017,2700.128
TEST_0018,2440.525
TEST_0019,1489.6385
TEST_0020,1378.3763
TEST_0021,1897.1876
TEST_0022,1402.2921
TEST_0023,2137.1143
TEST_0024,1698.3715
TEST_0025,2033.3275
TEST_0026,2784.3628
TEST_0027,2547.2368
TEST_0028,2520.7085
TEST_0029,2280.0723
TEST_0030,2162.775
TEST_0031,2294.0713
TEST_0032,1679.7823
TEST_0033,1594.423
TEST_0034,2966.6016
TEST_0035,2294.856
TEST_0036,2203.5334
TEST_0037,2329.4915
TEST_0038,1793.9791
TEST_0039,2238.7842
TEST_0040,2531.4165
TEST_0041,2359.7607
TEST_0042,2599.045
TEST_0043,1497.0931
TEST_0044,1726.9862
TEST_0045,1654.0939
TEST_0046,1753.7008
TEST_0047,2626.6538
TEST_0048,1729.4691
TEST_0049,2344.524
TEST_0050,1938.4625
TEST_0051,2194.6582
TEST_0052,2107.258
TEST_0053,2101.3933
TEST_0054,1612.9655
TEST_0055,1984.3898
TEST_0056,2254.859
TEST_0057,1792.9564
TEST_0058,1422.0497
TEST_0059,2232.3975
TEST_0060,1719.8988
TEST_0061,2159.3218
TEST_0062,1962.0516
TEST_0063,2023.5521
TEST_0064,1626.639
TEST_0065,1787.586
TEST_0066,2710.1484
TEST_0067,2011.6644
TEST_0068,2466.2031
TEST_0069,1292.5187
TEST_0070,2123.0837
TEST_0071,1985.0775
TEST_0072,1936.8314
TEST_0073,1602.903
TEST_0074,1774.0238
TEST_0075,1799.1635
TEST_0076,2091.182
TEST_0077,1423.756
TEST_0078,1853.3317
TEST_0079,1927.7887
TEST_0080,2678.333
TEST_0081,2625.665
TEST_0082,1552.6656
TEST_0083,1766.5765
TEST_0084,1363.64
TEST_0085,2485.3945
TEST_0086,2221.0862
TEST_0087,1476.4469
TEST_0088,2342.0286
TEST_0089,1772.6239
TEST_0090,1422.1283
TEST_0091,2023.753
TEST_0092,1743.0248
TEST_0093,1937.1945
TEST_0094,1153.7042
TEST_0095,1415.6383
TEST_0096,2807.2295
TEST_0097,3083.1108
TEST_0098,2688.894
TEST_0099,1897.1954
TEST_0100,1276.6945
TEST_0101,1641.3763
TEST_0102,2006.4833
TEST_0103,2293.7266
TEST_0104,1453.6515
TEST_0105,1994.1149
TEST_0106,1604.7736
TEST_0107,1446.1793
TEST_0108,2863.9268
TEST_0109,1516.1298
TEST_0110,1818.6046
TEST_0111,2739.753
TEST_0112,1751.8954
TEST_0113,2030.1495
TEST_0114,1801.1578
TEST_0115,2112.5127
TEST_0116,2442.307
TEST_0117,2330.3667
TEST_0118,1596.3082
TEST_0119,1753.7396
TEST_0120,1725.5953
TEST_0121,1541.3334
TEST_0122,1891.1168
TEST_0123,1712.6276
TEST_0124,1720.4532
TEST_0125,1923.7555
TEST_0126,1881.1361
TEST_0127,1352.3307
TEST_0128,2429.1982
TEST_0129,2115.9377
TEST_0130,1608.693
TEST_0131,2438.599
TEST_0132,1932.5624
TEST_0133,2056.5657
TEST_0134,1500.5826
TEST_0135,1907.2985
TEST_0136,1672.7843
TEST_0137,1363.2672
TEST_0138,1779.7931
TEST_0139,2411.2808
TEST_0140,2759.922
TEST_0141,1663.2162
TEST_0142,2191.726
TEST_0143,2985.6265
TEST_0144,1304.7313
TEST_0145,1661.5223
TEST_0146,2552.9429
TEST_0147,1930.9
TEST_0148,2487.3132
TEST_0149,1990.3112
TEST_0150,1344.1735
TEST_0151,1821.1154
TEST_0152,2474.7766
TEST_0153,1638.9406
TEST_0154,1856.2799
TEST_0155,2092.5947
TEST_0156,1879.8673
TEST_0157,1787.3309
TEST_0158,2804.7563
TEST_0159,1545.6383
TEST_0160,1742.913
TEST_0161,1379.305
TEST_0162,1808.4037
TEST_0163,2137.697
TEST_0164,1652.8937
TEST_0165,1305.3302
TEST_0166,1742.5641
TEST_0167,2225.5488
TEST_0168,2313.8823
TEST_0169,1767.9142
TEST_0170,1486.3292
TEST_0171,1924.11
TEST_0172,1255.9811
TEST_0173,2442.823
TEST_0174,1756.798
TEST_0175,1747.984
TEST_0176,1304.8922
TEST_0177,1639.2098
TEST_0178,2520.7256
TEST_0179,2385.5088
TEST_0180,1598.4213
TEST_0181,1577.3053
TEST_0182,1583.8871
TEST_0183,2245.064
TEST_0184,1559.0045
TEST_0185,1414.7467
TEST_0186,1994.8917
TEST_0187,1459.18
TEST_0188,1970.9432
TEST_0189,1556.8363
TEST_0190,1860.6227
TEST_0191,1721.2018
TEST_0192,2698.9634
TEST_0193,1646.4381
TEST_0194,2073.4836
TEST_0195,1957.3475
TEST_0196,1336.0106
TEST_0197,1882.6866
TEST_0198,1416.2299
TEST_0199,1555.902
TEST_0200,1610.6119
TEST_0201,2005.8922
TEST_0202,1722.5919
TEST_0203,1540.7885
TEST_0204,1917.1073
TEST_0205,1901.5621
TEST_0206,2207.6392
TEST_0207,1992.1046
TEST_0208,1671.2311
TEST_0209,1953.496
TEST_0210,2370.526
TEST_0211,2193.898
TEST_0212,2750.1152
TEST_0213,1675.2303
TEST_0214,1456.5089
TEST_0215,2031.0868
TEST_0216,2319.7844
TEST_0217,2654.7598
TEST_0218,1655.4906
TEST_0219,1790.6881
TEST_0220,3140.37
TEST_0221,2055.3164
TEST_0222,2262.0742
TEST_0223,1891.0883
TEST_0224,1814.1505
TEST_0225,1532.5531
TEST_0226,1616.7367
TEST_0227,1549.1918
TEST_0228,1474.7777
TEST_0229,1478.8278
TEST_0230,1478.6937
TEST_0231,1463.087
TEST_0232,1448.9608
TEST_0233,1391.4296
TEST_0234,2537.9507
TEST_0235,1815.0802
TEST_0236,2557.2964
TEST_0237,1486.8417
TEST_0238,2409.916
TEST_0239,1786.963
TEST_0240,1841.1405
TEST_0241,2756.005
TEST_0242,1645.121
TEST_0243,1337.255
TEST_0244,2409.9949
TEST_0245,1727.0323
TEST_0246,2399.6455
TEST_0247,1821.101
TEST_0248,1635.7301
TEST_0249,1621.2145
TEST_0250,2039.9122
TEST_0251,1873.4152
TEST_0252,1447.5609
TEST_0253,2225.8481
TEST_0254,1932.0753
TEST_0255,2185.7864
TEST_0256,1820.9296
TEST_0257,2281.3867
TEST_0258,2678.3516
TEST_0259,1716.5111
TEST_0260,1422.2057
TEST_0261,1668.9176
TEST_0262,2214.441
TEST_0263,1190.5592
TEST_0264,1331.8607
TEST_0265,1237.9142
TEST_0266,2151.586
TEST_0267,1623.9691
TEST_0268,1788.1544
TEST_0269,2308.5125
TEST_0270,2251.3232
TEST_0271,1981.0573
TEST_0272,1892.5272
TEST_0273,1653.0231
TEST_0274,1557.1737
TEST_0275,1686.1595
TEST_0276,1830.7936
TEST_0277,2272.5227
TEST_0278,1710.8722
TEST_0279,1459.6115
TEST_0280,2238.6226
TEST_0281,2267.8257
TEST_0282,2188.2576
TEST_0283,1628.6285
TEST_0284,2106.6963
TEST_0285,1701.5248
TEST_0286,1445.7726
TEST_0287,2067.8142
TEST_0288,1813.7855
TEST_0289,1567.1823
TEST_0290,2158.7737
TEST_0291,2833.874
TEST_0292,1925.0472
TEST_0293,1458.3141
TEST_0294,2934.5586
TEST_0295,1463.0773
TEST_0296,1919.2987
TEST_0297,1935.879
TEST_0298,2737.8032
TEST_0299,2357.6082
TEST_0300,2544.6162
TEST_0301,1699.0326
TEST_0302,1853.2985
TEST_0303,2433.7778
TEST_0304,1707.9032
TEST_0305,2364.5706
TEST_0306,1637.9606
TEST_0307,3039.6807
TEST_0308,2855.3638
TEST_0309,2394.7295
TEST_0310,1996.0284
TEST_0311,1295.6937
TEST_0312,1961.0831
TEST_0313,2569.7026
TEST_0314,2406.7104
TEST_0315,2372.332
TEST_0316,2639.9395
TEST_0317,2595.9907
TEST_0318,2314.057
TEST_0319,2132.5703
TEST_0320,2957.129
TEST_0321,1610.3341
TEST_0322,1899.4974
TEST_0323,2185.9534
TEST_0324,1379.3031
TEST_0325,1558.8082
TEST_0326,2357.8035
TEST_0327,1802.6735
TEST_0328,2028.8517
TEST_0329,1619.7438
TEST_0330,1528.8412
TEST_0331,1848.0841
TEST_0332,2297.9873
TEST_0333,2115.4285
TEST_0334,1884.3771
TEST_0335,1809.8236
TEST_0336,2514.0386
TEST_0337,1612.4513
TEST_0338,2664.7947
TEST_0339,2403.338
TEST_0340,1875.391
TEST_0341,1925.1266
TEST_0342,1745.1735
TEST_0343,2244.2476
TEST_0344,1946.8824
TEST_0345,1394.0748
TEST_0346,1359.462
TEST_0347,1965.6227
TEST_0348,1897.5648
TEST_0349,1651.4769
TEST_0350,1934.3627
TEST_0351,1968.7968
TEST_0352,2584.8296
TEST_0353,1984.4581
TEST_0354,2414.0657
TEST_0355,1376.6681
TEST_0356,2052.3591
TEST_0357,2319.3435
TEST_0358,1861.8851
TEST_0359,2505.6172
TEST_0360,1558.5155
TEST_0361,1534.2936
TEST_0362,1690.0336
TEST_0363,1580.0831
TEST_0364,2474.3806
TEST_0365,1461.0948
TEST_0366,1967.5084
TEST_0367,1488.399
TEST_0368,2460.831
TEST_0369,2770.584
TEST_0370,1287.4386
TEST_0371,2062.8242
TEST_0372,1897.3763
TEST_0373,2194.9883
TEST_0374,1814.7782
TEST_0375,3316.6646
TEST_0376,2677.9673
TEST_0377,2434.0022
TEST_0378,1330.5873
TEST_0379,2183.2627
TEST_0380,2981.413
TEST_0381,1482.2628
TEST_0382,1905.1747
TEST_0383,2610.9604
TEST_0384,2543.251
TEST_0385,1996.7379
TEST_0386,2754.085
TEST_0387,1721.3177
TEST_0388,1955.0494
TEST_0389,1839.6837
TEST_0390,2270.2317
TEST_0391,1800.0907
TEST_0392,2058.4263
TEST_0393,2137.904
TEST_0394,1714.4264
TEST_0395,2421.1743
TEST_0396,1844.1354
TEST_0397,2308.5784
TEST_0398,1929.2748
TEST_0399,1664.2863
TEST_0400,1519.1544
TEST_0401,2152.8672
TEST_0402,1770.1398
TEST_0403,2116.5435
TEST_0404,2426.1626
TEST_0405,2120.6401
TEST_0406,1612.1444
TEST_0407,1876.4174
TEST_0408,2247.293
TEST_0409,2378.1875
TEST_0410,2002.2247
TEST_0411,2689.295
TEST_0412,1452.2926
TEST_0413,1939.4208
TEST_0414,2287.1216
TEST_0415,1328.8561
TEST_0416,1695.5775
TEST_0417,2081.0159
TEST_0418,1272.4823
TEST_0419,1631.2279
TEST_0420,2860.2842
TEST_0421,1427.4086
TEST_0422,1971.8107
TEST_0423,2356.0217
TEST_0424,1698.9362
TEST_0425,1757.1473
TEST_0426,1886.1742
TEST_0427,1378.1925
TEST_0428,2316.0325
TEST_0429,2253.9038
TEST_0430,2200.901
TEST_0431,2960.4883
TEST_0432,2068.4868
TEST_0433,1326.1971
TEST_0434,2508.3076
TEST_0435,1346.4191
TEST_0436,1361.6671
TEST_0437,2361.9043
TEST_0438,2020.6674
TEST_0439,2705.9678
TEST_0440,2750.0884
