ID,Calories_Burned
TEST_0000,172.67589436870318
TEST_0001,200.1646980576441
TEST_0002,52.854819810392534
TEST_0003,161.0235251994737
TEST_0004,222.79131543374936
TEST_0005,180.3416714554365
TEST_0006,96.068864664747
TEST_0007,44.870754351857265
TEST_0008,80.32285101010098
TEST_0009,58.244918334116825
TEST_0010,128.1223734917044
TEST_0011,53.25914668419813
TEST_0012,12.293338532425608
TEST_0013,152.05517501264714
TEST_0014,213.65911635346072
TEST_0015,12.821982354318033
TEST_0016,101.11834188850362
TEST_0017,132.69063356088353
TEST_0018,159.96069663914517
TEST_0019,7.430236735486734
TEST_0020,50.37328254524115
TEST_0021,93.45731541807005
TEST_0022,27.06880219535367
TEST_0023,88.95023545971571
TEST_0024,22.0792572729558
TEST_0025,136.47429274964796
TEST_0026,102.07668140274754
TEST_0027,193.40198011302425
TEST_0028,124.02626047814378
TEST_0029,100.11631501423408
TEST_0030,26.441893412143404
TEST_0031,240.68612564967708
TEST_0032,56.284596024417645
TEST_0033,49.85865173612078
TEST_0034,123.25105615914009
TEST_0035,116.6565576170905
TEST_0036,35.016516341466144
TEST_0037,133.49669929498606
TEST_0038,10.89014935391406
TEST_0039,127.1493078458349
TEST_0040,201.78258529542356
TEST_0041,165.7810661377666
TEST_0042,146.69749906058
TEST_0043,60.03591563991566
TEST_0044,65.24897527472527
TEST_0045,51.90850864129847
TEST_0046,74.073404333111
TEST_0047,200.2136108360593
TEST_0048,137.73736357025325
TEST_0049,125.14365612132927
TEST_0050,10.831670017804692
TEST_0051,111.24518531558742
TEST_0052,159.22498784845183
TEST_0053,99.50941458704693
TEST_0054,64.9492492319772
TEST_0055,92.93715209790207
TEST_0056,167.98853266178273
TEST_0057,17.95708829977212
TEST_0058,32.29282027694528
TEST_0059,98.27816097864115
TEST_0060,40.04776685092513
TEST_0061,107.18683071503658
TEST_0062,89.56176352337033
TEST_0063,48.40587431767578
TEST_0064,35.287764151526154
TEST_0065,131.37233564023697
TEST_0066,230.2571225996226
TEST_0067,125.70471185758686
TEST_0068,97.62486464679112
TEST_0069,42.27633804267626
TEST_0070,127.29794993474016
TEST_0071,30.096588258963262
TEST_0072,8.743081913184854
TEST_0073,150.85537490858817
TEST_0074,31.0160725434696
TEST_0075,90.42398072352483
TEST_0076,64.32097595378478
TEST_0077,68.7919816053829
TEST_0078,43.481722973105335
TEST_0079,190.28935764381814
TEST_0080,174.38215239907146
TEST_0081,141.7753753648312
TEST_0082,93.45098551366932
TEST_0083,105.76498573395129
TEST_0084,60.16051103995764
TEST_0085,184.1024601814164
TEST_0086,131.45646628302896
TEST_0087,16.777144428799623
TEST_0088,149.49046545856106
TEST_0089,41.48502226145028
TEST_0090,40.24615909907087
TEST_0091,37.255508431111394
TEST_0092,25.614896617400486
TEST_0093,191.1235022536373
TEST_0094,5.692676685242864
TEST_0095,10.521359936631997
TEST_0096,237.00058810251497
TEST_0097,128.56583033388185
TEST_0098,188.46205656624076
TEST_0099,170.22480758173714
TEST_0100,13.942456859188278
TEST_0101,100.78391239071387
TEST_0102,193.4649937423687
TEST_0103,172.290271076146
TEST_0104,59.23198358353891
TEST_0105,162.79545069146542
TEST_0106,36.7692668980057
TEST_0107,19.5150981967379
TEST_0108,189.90853669941174
TEST_0109,29.3544008391849
TEST_0110,108.2161087236637
TEST_0111,179.68357047119554
TEST_0112,45.53186839171319
TEST_0113,145.39948028360533
TEST_0114,54.53386285773052
TEST_0115,83.31030970031861
TEST_0116,76.91558891512685
TEST_0117,67.13958032735239
TEST_0118,14.450822689006898
TEST_0119,6.4471973209539
TEST_0120,179.52960087135077
TEST_0121,51.15249439144448
TEST_0122,42.092685731751914
TEST_0123,18.668288569875248
TEST_0124,32.405534450929196
TEST_0125,100.71077539505559
TEST_0126,46.13432918225564
TEST_0127,55.15200752841928
