ID,Calories_Burned
TEST_0000,172.72815
TEST_0001,191.13284
TEST_0002,54.190674
TEST_0003,161.50919
TEST_0004,225.80582
TEST_0005,178.62894
TEST_0006,98.71072
TEST_0007,45.553715
TEST_0008,79.72063
TEST_0009,58.879627
TEST_0010,123.392914
TEST_0011,53.709095
TEST_0012,16.015884
TEST_0013,179.27484
TEST_0014,228.57806
TEST_0015,13.805619
TEST_0016,98.587166
TEST_0017,129.49759
TEST_0018,158.06355
TEST_0019,7.2902236
TEST_0020,50.86245
TEST_0021,88.9826
TEST_0022,24.908955
TEST_0023,86.96667
TEST_0024,21.04858
TEST_0025,128.00294
TEST_0026,106.168205
TEST_0027,188.77673
TEST_0028,121.34272
TEST_0029,100.57931
TEST_0030,25.932331
TEST_0031,242.16277
TEST_0032,55.48443
TEST_0033,47.693207
TEST_0034,132.12453
TEST_0035,114.59081
TEST_0036,37.737648
TEST_0037,129.28406
TEST_0038,12.768324
TEST_0039,128.96329
TEST_0040,202.88208
TEST_0041,166.72638
TEST_0042,146.70131
TEST_0043,60.428432
TEST_0044,67.62573
TEST_0045,54.269848
TEST_0046,79.19604
TEST_0047,196.33739
TEST_0048,140.84073
TEST_0049,126.08041
TEST_0050,12.236267
TEST_0051,112.24432
TEST_0052,158.46208
TEST_0053,93.09822
TEST_0054,68.12289
TEST_0055,86.984566
TEST_0056,159.18825
TEST_0057,18.981972
TEST_0058,31.415646
TEST_0059,96.509926
TEST_0060,40.219246
TEST_0061,108.61307
TEST_0062,89.2619
TEST_0063,50.763527
TEST_0064,35.21944
TEST_0065,134.8856
TEST_0066,230.71707
TEST_0067,125.21482
TEST_0068,101.52863
TEST_0069,44.486603
TEST_0070,126.41414
TEST_0071,26.277964
TEST_0072,10.735376
TEST_0073,150.36548
TEST_0074,33.61779
TEST_0075,89.956345
TEST_0076,64.12076
TEST_0077,65.52589
TEST_0078,46.439636
TEST_0079,187.41177
TEST_0080,173.23514
TEST_0081,137.23521
TEST_0082,90.21035
TEST_0083,101.64074
TEST_0084,56.803654
TEST_0085,178.27472
TEST_0086,125.067345
TEST_0087,16.99086
TEST_0088,143.98582
TEST_0089,42.152695
TEST_0090,41.339798
TEST_0091,36.746346
TEST_0092,25.70374
TEST_0093,194.30267
TEST_0094,5.402022
TEST_0095,10.430086
TEST_0096,239.80179
TEST_0097,142.41194
TEST_0098,187.08302
TEST_0099,173.93774
TEST_0100,13.241737
TEST_0101,99.38903
TEST_0102,187.00555
TEST_0103,168.284
TEST_0104,65.20919
TEST_0105,166.26852
TEST_0106,37.67734
TEST_0107,21.581024
TEST_0108,189.526
TEST_0109,29.985298
TEST_0110,113.23888
TEST_0111,185.6301
TEST_0112,49.527878
TEST_0113,146.58058
TEST_0114,57.82286
TEST_0115,80.97941
TEST_0116,79.23247
TEST_0117,64.35743
TEST_0118,14.428444
TEST_0119,7.393669
TEST_0120,186.33391
TEST_0121,49.3396
TEST_0122,42.87033
TEST_0123,21.48359
TEST_0124,32.520737
TEST_0125,100.5565
TEST_0126,46.40435
TEST_0127,54.042404
TEST_0128,102.58684
TEST_0129,77.88357
TEST_0130,59.392296
TEST_0131,196.53511
TEST_0132,69.36141
TEST_0133,133.7436
TEST_0134,104.651306
TEST_0135,72.0714
TEST_0136,72.378815
TEST_0137,64.72965
TEST_0138,175.85362
TEST_0139,24.25418
TEST_0140,122.77252
TEST_0141,16.56399
TEST_0142,111.533554
TEST_0143,45.209244
TEST_0144,12.199316
TEST_0145,33.837837
TEST_0146,163.68355
TEST_0147,82.64044
TEST_0148,119.96509
TEST_0149,86.15792
TEST_0150,41.542313
TEST_0151,82.07522
TEST_0152,70.05488
TEST_0153,19.085554
TEST_0154,93.65023
TEST_0155,56.055634
TEST_0156,129.27893
TEST_0157,41.237297
TEST_0158,199.56453
TEST_0159,40.66942
TEST_0160,129.02126
TEST_0161,100.91515
TEST_0162,114.9453
TEST_0163,136.7745
TEST_0164,57.649498
TEST_0165,32.59625
TEST_0166,42.169994
TEST_0167,136.32123
TEST_0168,201.18149
TEST_0169,111.38262
TEST_0170,74.96279
TEST_0171,76.58362
TEST_0172,5.3323035
TEST_0173,86.67153
TEST_0174,15.616827
TEST_0175,47.39908
TEST_0176,5.9102015
TEST_0177,61.20263
TEST_0178,176.95738
TEST_0179,180.10696
TEST_0180,47.29568
TEST_0181,83.3699
TEST_0182,69.01874
TEST_0183,116.5545
TEST_0184,126.2799
TEST_0185,83.49242
TEST_0186,12.304127
TEST_0187,48.731796
TEST_0188,157.16655
TEST_0189,7.3889236
TEST_0190,40.93064
TEST_0191,7.3701158
TEST_0192,159.20074
TEST_0193,42.48919
TEST_0194,175.17868
TEST_0195,104.541115
TEST_0196,7.509907
TEST_0197,213.48706
TEST_0198,4.943032
TEST_0199,10.169146
TEST_0200,10.561743
TEST_0201,130.7328
TEST_0202,22.622387
TEST_0203,41.26969
TEST_0204,100.9118
TEST_0205,89.96271
TEST_0206,150.09337
TEST_0207,84.80513
TEST_0208,14.66773
TEST_0209,65.86426
TEST_0210,62.883873
TEST_0211,194.05212
TEST_0212,164.22488
TEST_0213,16.825586
TEST_0214,52.121696
TEST_0215,63.68409
TEST_0216,87.782104
TEST_0217,140.6991
TEST_0218,41.444572
TEST_0219,97.567024
TEST_0220,175.31339
TEST_0221,67.59867
TEST_0222,138.13559
TEST_0223,189.15158
TEST_0224,78.78745
TEST_0225,31.995945
TEST_0226,66.54716
TEST_0227,134.14436
TEST_0228,58.70014
TEST_0229,6.7173247
TEST_0230,58.869812
TEST_0231,50.216263
TEST_0232,64.22497
TEST_0233,78.43279
TEST_0234,14.931956
TEST_0235,49.995148
TEST_0236,129.41904
TEST_0237,19.304981
TEST_0238,149.82617
TEST_0239,21.101002
TEST_0240,18.35635
TEST_0241,193.89832
TEST_0242,89.88857
TEST_0243,11.284526
TEST_0244,44.57094
TEST_0245,71.71038
TEST_0246,46.511227
TEST_0247,117.31399
TEST_0248,44.934948
TEST_0249,18.634502
TEST_0250,53.17772
TEST_0251,91.28928
TEST_0252,35.325108
TEST_0253,107.22587
TEST_0254,113.34146
TEST_0255,32.835056
TEST_0256,9.416222
TEST_0257,102.720894
TEST_0258,136.09204
TEST_0259,19.15206
TEST_0260,21.384972
TEST_0261,71.40665
TEST_0262,51.879913
TEST_0263,18.687916
TEST_0264,25.79798
TEST_0265,2.0629597
TEST_0266,57.555664
TEST_0267,20.04689
TEST_0268,64.78771
TEST_0269,186.91011
TEST_0270,99.69268
TEST_0271,134.3919
TEST_0272,18.576187
TEST_0273,144.95892
TEST_0274,21.94409
TEST_0275,56.41607
TEST_0276,82.09948
TEST_0277,149.7729
TEST_0278,7.645641
TEST_0279,62.639305
TEST_0280,180.65201
TEST_0281,105.09342
TEST_0282,33.629383
TEST_0283,16.414282
TEST_0284,180.28848
TEST_0285,45.156406
TEST_0286,40.66425
TEST_0287,53.78009
TEST_0288,105.820015
TEST_0289,51.25978
TEST_0290,178.1521
TEST_0291,40.715626
TEST_0292,73.81882
TEST_0293,45.471153
TEST_0294,139.17247
TEST_0295,37.503555
TEST_0296,77.65247
TEST_0297,127.056725
TEST_0298,139.48087
TEST_0299,189.81636
TEST_0300,221.60913
TEST_0301,3.7788885
TEST_0302,226.54884
TEST_0303,108.31817
TEST_0304,67.88196
TEST_0305,140.49358
TEST_0306,55.699177
TEST_0307,215.99527
TEST_0308,185.12865
TEST_0309,143.55902
TEST_0310,87.61573
TEST_0311,36.75295
TEST_0312,167.96504
TEST_0313,81.88432
TEST_0314,188.94652
TEST_0315,184.4263
