ID,Calories_Burned
TEST_0000,172.75217
TEST_0001,190.52313
TEST_0002,53.198677
TEST_0003,160.88486
TEST_0004,225.00983
TEST_0005,178.72069
TEST_0006,97.39658
TEST_0007,44.155296
TEST_0008,78.500694
TEST_0009,58.354874
TEST_0010,122.16799
TEST_0011,54.3399
TEST_0012,14.446304
TEST_0013,177.55566
TEST_0014,229.74858
TEST_0015,12.66255
TEST_0016,97.40311
TEST_0017,128.62859
TEST_0018,157.50128
TEST_0019,7.0913296
TEST_0020,49.88295
TEST_0021,88.62249
TEST_0022,24.51388
TEST_0023,85.14066
TEST_0024,19.528395
TEST_0025,127.061874
TEST_0026,104.56098
TEST_0027,188.43132
TEST_0028,120.289734
TEST_0029,99.5767
TEST_0030,24.351025
TEST_0031,242.89746
TEST_0032,54.483635
TEST_0033,46.96192
TEST_0034,132.5293
TEST_0035,113.17272
TEST_0036,37.659973
TEST_0037,128.59706
TEST_0038,11.302598
TEST_0039,128.38835
TEST_0040,202.78186
TEST_0041,167.62811
TEST_0042,145.74121
TEST_0043,59.43748
TEST_0044,67.36775
TEST_0045,52.619583
TEST_0046,77.55909
TEST_0047,197.04831
TEST_0048,139.8362
TEST_0049,124.38981
TEST_0050,10.775443
TEST_0051,111.51954
TEST_0052,158.48189
TEST_0053,91.92636
TEST_0054,67.94868
TEST_0055,84.709595
TEST_0056,159.8471
TEST_0057,17.751999
TEST_0058,30.286577
TEST_0059,94.88632
TEST_0060,38.946945
TEST_0061,108.93975
TEST_0062,89.100685
TEST_0063,50.636173
TEST_0064,33.90306
TEST_0065,135.20515
TEST_0066,231.0072
TEST_0067,124.45612
TEST_0068,101.25955
TEST_0069,44.04519
TEST_0070,124.75515
TEST_0071,26.112007
TEST_0072,8.987809
TEST_0073,150.85397
TEST_0074,31.792292
TEST_0075,89.53243
TEST_0076,62.811005
TEST_0077,64.726776
TEST_0078,44.5476
TEST_0079,187.37282
TEST_0080,173.6908
TEST_0081,136.37634
TEST_0082,90.251236
TEST_0083,100.71822
TEST_0084,56.126213
TEST_0085,177.6646
TEST_0086,124.07845
TEST_0087,16.99002
TEST_0088,144.5928
TEST_0089,41.855896
TEST_0090,40.4685
TEST_0091,35.621708
TEST_0092,24.260878
TEST_0093,195.4979
TEST_0094,4.5659857
TEST_0095,9.635163
TEST_0096,239.42192
TEST_0097,138.466
TEST_0098,186.55675
TEST_0099,173.49564
TEST_0100,12.3649
TEST_0101,98.89928
TEST_0102,186.77925
TEST_0103,166.71164
TEST_0104,64.494095
TEST_0105,166.84857
TEST_0106,36.565
TEST_0107,20.872387
TEST_0108,188.44955
TEST_0109,29.882397
TEST_0110,111.34139
TEST_0111,185.74777
TEST_0112,47.16261
TEST_0113,146.69202
TEST_0114,55.65255
TEST_0115,80.36857
TEST_0116,78.06125
TEST_0117,63.14747
TEST_0118,13.771056
TEST_0119,6.0687504
TEST_0120,186.99774
TEST_0121,48.115597
TEST_0122,42.431015
TEST_0123,19.860855
TEST_0124,32.004177
TEST_0125,99.54357
TEST_0126,46.494675
TEST_0127,54.147842
TEST_0128,101.73212
TEST_0129,76.96366
TEST_0130,59.77765
TEST_0131,196.00522
TEST_0132,68.213615
TEST_0133,134.31804
TEST_0134,103.52949
TEST_0135,71.4532
TEST_0136,71.61851
TEST_0137,64.41514
TEST_0138,176.71951
TEST_0139,22.50613
TEST_0140,120.66729
TEST_0141,15.983026
TEST_0142,110.83875
TEST_0143,41.859406
TEST_0144,10.898775
TEST_0145,32.411854
TEST_0146,165.0568
TEST_0147,81.86854
TEST_0148,119.68162
TEST_0149,85.30045
TEST_0150,40.856674
TEST_0151,80.92802
TEST_0152,68.7102
TEST_0153,18.545061
TEST_0154,92.60708
TEST_0155,54.868553
TEST_0156,129.095
TEST_0157,39.601997
TEST_0158,198.95528
TEST_0159,40.22232
TEST_0160,128.1138
TEST_0161,100.384186
TEST_0162,114.93928
TEST_0163,138.07921
TEST_0164,56.357014
TEST_0165,32.13939
TEST_0166,40.562725
TEST_0167,133.39325
TEST_0168,201.06723
TEST_0169,110.99867
TEST_0170,73.61064
TEST_0171,75.8666
TEST_0172,5.2991858
TEST_0173,83.859314
TEST_0174,14.796472
TEST_0175,47.07743
TEST_0176,5.9543905
TEST_0177,60.826584
TEST_0178,176.38354
TEST_0179,179.58307
TEST_0180,45.615482
TEST_0181,82.36048
TEST_0182,67.69962
TEST_0183,115.2664
TEST_0184,125.89852
TEST_0185,83.09202
TEST_0186,11.23361
TEST_0187,46.9597
TEST_0188,157.48456
TEST_0189,6.162366
TEST_0190,40.28312
TEST_0191,6.093136
TEST_0192,158.16727
TEST_0193,40.83908
TEST_0194,174.51974
TEST_0195,103.40157
TEST_0196,6.587411
TEST_0197,214.02957
TEST_0198,4.0372076
TEST_0199,8.836299
TEST_0200,8.514224
TEST_0201,129.65451
TEST_0202,21.83415
TEST_0203,39.682163
TEST_0204,99.04814
TEST_0205,89.346886
TEST_0206,148.45465
TEST_0207,83.36139
TEST_0208,14.181614
TEST_0209,65.07745
TEST_0210,60.983986
TEST_0211,194.56937
TEST_0212,163.82736
TEST_0213,15.762695
TEST_0214,50.9567
TEST_0215,62.108795
TEST_0216,86.292076
TEST_0217,139.34802
TEST_0218,40.491646
TEST_0219,97.51061
TEST_0220,174.18823
TEST_0221,66.32793
TEST_0222,136.08894
TEST_0223,190.45389
TEST_0224,78.94144
TEST_0225,30.77652
TEST_0226,65.64257
TEST_0227,133.65727
TEST_0228,57.774334
TEST_0229,5.263544
TEST_0230,57.584625
TEST_0231,49.436066
TEST_0232,63.491917
TEST_0233,77.89825
TEST_0234,13.153417
TEST_0235,49.810562
TEST_0236,128.99475
TEST_0237,18.525013
TEST_0238,148.75732
TEST_0239,19.861998
TEST_0240,16.648487
TEST_0241,192.96344
TEST_0242,88.32683
TEST_0243,10.604666
TEST_0244,42.598675
TEST_0245,70.11857
TEST_0246,44.418747
TEST_0247,116.919266
TEST_0248,43.34904
TEST_0249,17.457758
TEST_0250,52.16771
TEST_0251,91.12127
TEST_0252,34.566483
TEST_0253,106.87852
TEST_0254,112.78777
TEST_0255,30.295044
TEST_0256,8.458917
TEST_0257,101.98468
TEST_0258,135.37868
TEST_0259,18.047922
TEST_0260,20.304115
TEST_0261,70.06217
TEST_0262,51.97017
TEST_0263,18.024529
TEST_0264,25.43676
TEST_0265,3.0459785
TEST_0266,56.037933
TEST_0267,19.558264
TEST_0268,63.98707
TEST_0269,186.98993
TEST_0270,99.08283
TEST_0271,133.89336
TEST_0272,17.584736
TEST_0273,145.59938
TEST_0274,20.98535
TEST_0275,56.238705
TEST_0276,81.25512
TEST_0277,150.16516
TEST_0278,7.479047
TEST_0279,62.183704
TEST_0280,180.75635
TEST_0281,104.36652
TEST_0282,32.839874
TEST_0283,15.14763
TEST_0284,180.80287
TEST_0285,44.767494
TEST_0286,39.169075
TEST_0287,52.480133
TEST_0288,104.18035
TEST_0289,51.707195
TEST_0290,177.69524
TEST_0291,38.131336
TEST_0292,72.64944
TEST_0293,44.492115
TEST_0294,136.56018
TEST_0295,35.732895
TEST_0296,76.33289
TEST_0297,126.665825
TEST_0298,138.37132
TEST_0299,189.59973
TEST_0300,222.68665
TEST_0301,3.1266978
TEST_0302,227.953
TEST_0303,108.55241
TEST_0304,66.435196
TEST_0305,140.07224
TEST_0306,55.086933
TEST_0307,214.6404
TEST_0308,184.79445
TEST_0309,142.5987
TEST_0310,84.58544
TEST_0311,35.95726
TEST_0312,167.24127
TEST_0313,81.06992
TEST_0314,188.55615
TEST_0315,184.73186
TEST_0316,241.11832
TEST_0317,164.45573
TEST_0318,56.002785
TEST_0319,245.57913
TEST_0320,218.65979
TEST_0321,81.927086
TEST_0322,170.20937
TEST_0323,76.653305
TEST_0324,43.315613
TEST_0325,11.625468
TEST_0326,88.25423
TEST_0327,105.55648
TEST_0328,82.751045
TEST_0329,71.14966
TEST_0330,9.303675
TEST_0331,129.87042
TEST_0332,9.230401
TEST_0333,90.452644
TEST_0334,38.274277
TEST_0335,96.51388
TEST_0336,110.932594
TEST_0337,157.75774
TEST_0338,94.89544
TEST_0339,122.55035
TEST_0340,25.731682
TEST_0341,216.17575
TEST_0342,81.79831
TEST_0343,140.05743
TEST_0344,91.09955
TEST_0345,12.435284
TEST_0346,27.466177
TEST_0347,73.8404
TEST_0348,26.290848
TEST_0349,169.4335
TEST_0350,190.17941
TEST_0351,61.6357
TEST_0352,128.7536
TEST_0353,58.106537
TEST_0354,65.47167
TEST_0355,2.5359824
TEST_0356,163.05075
TEST_0357,182.27083
TEST_0358,113.97671
TEST_0359,131.51256
TEST_0360,75.75982
TEST_0361,129.14291
TEST_0362,134.35251
TEST_0363,23.318995
TEST_0364,165.96353
TEST_0365,31.735287
TEST_0366,118.04409
TEST_0367,26.172184
TEST_0368,212.16266
TEST_0369,130.84729
TEST_0370,23.601093
TEST_0371,111.39216
TEST_0372,89.92007
TEST_0373,132.09824
TEST_0374,19.61177
TEST_0375,196.52321
TEST_0376,203.42458
TEST_0377,205.84056
TEST_0378,50.312225
TEST_0379,77.769745
TEST_0380,154.93427
TEST_0381,25.01058
TEST_0382,28.51842
TEST_0383,205.65266
TEST_0384,6.361842
TEST_0385,3.5206392
TEST_0386,172.87428
TEST_0387,98.344604
TEST_0388,117.34259
TEST_0389,173.5511
TEST_0390,181.59856
TEST_0391,19.6421
TEST_0392,111.80316
TEST_0393,123.19982
TEST_0394,33.54673
TEST_0395,173.30577
TEST_0396,95.326
TEST_0397,19.272738
TEST_0398,118.47452
TEST_0399,125.12822
TEST_0400,82.04356
TEST_0401,194.19762
TEST_0402,140.59735
TEST_0403,141.482
TEST_0404,112.41973
TEST_0405,96.56992
TEST_0406,17.457388
TEST_0407,65.97662
TEST_0408,167.30301
TEST_0409,190.54437
TEST_0410,104.56098
TEST_0411,224.88525
TEST_0412,7.1140013
TEST_0413,53.376606
TEST_0414,164.10175
TEST_0415,10.706877
TEST_0416,53.960228
TEST_0417,84.58796
TEST_0418,13.801451
TEST_0419,6.1944027
TEST_0420,160.4602
TEST_0421,35.920288
TEST_0422,84.00882
TEST_0423,72.092064
TEST_0424,134.79697
TEST_0425,44.335888
TEST_0426,40.944054
TEST_0427,8.586632
TEST_0428,67.34188
TEST_0429,99.31313
TEST_0430,107.224205
TEST_0431,218.44872
TEST_0432,51.87166
TEST_0433,2.1518118
TEST_0434,176.46378
TEST_0435,38.148663
TEST_0436,51.3436
TEST_0437,163.62257
TEST_0438,47.620712
TEST_0439,179.34854
TEST_0440,220.67969
TEST_0441,42.760292
TEST_0442,46.627136
TEST_0443,66.7254
TEST_0444,217.47754
TEST_0445,135.30301
TEST_0446,166.45232
TEST_0447,43.422974
TEST_0448,83.29931
TEST_0449,48.56308
TEST_0450,101.046074
TEST_0451,121.80309
TEST_0452,75.06956
TEST_0453,52.32905
TEST_0454,34.016582
TEST_0455,40.72715
TEST_0456,122.496796
TEST_0457,148.47026
TEST_0458,175.83548
TEST_0459,145.80392
TEST_0460,90.31934
TEST_0461,206.71814
TEST_0462,72.089355
TEST_0463,107.68425
TEST_0464,93.02833
TEST_0465,35.04418
TEST_0466,102.47581
TEST_0467,55.274315
TEST_0468,133.48134
TEST_0469,6.044257
TEST_0470,91.81042
TEST_0471,28.956566
TEST_0472,50.45781
TEST_0473,22.987274
TEST_0474,176.72137
TEST_0475,180.24486
TEST_0476,23.721832
TEST_0477,37.79995
TEST_0478,24.56731
TEST_0479,32.399265
TEST_0480,42.640934
TEST_0481,23.585976
TEST_0482,191.65675
TEST_0483,133.76947
TEST_0484,57.476334
TEST_0485,6.2842913
TEST_0486,2.9119303
TEST_0487,222.53192
TEST_0488,18.24952
TEST_0489,8.393134
TEST_0490,190.09576
TEST_0491,88.8726
TEST_0492,80.60546
TEST_0493,47.363544
TEST_0494,88.960365
TEST_0495,49.652634
TEST_0496,22.155872
TEST_0497,15.599575
TEST_0498,127.7025
TEST_0499,120.53261
TEST_0500,14.934845
TEST_0501,113.6084
TEST_0502,173.71832
TEST_0503,21.943836
TEST_0504,97.68154
TEST_0505,19.23247
TEST_0506,159.28687
TEST_0507,62.54457
TEST_0508,178.24701
TEST_0509,118.87014
TEST_0510,70.67875
TEST_0511,83.49688
TEST_0512,32.96696
TEST_0513,47.722565
TEST_0514,61.727825
TEST_0515,139.70432
TEST_0516,149.52145
TEST_0517,6.5902987
TEST_0518,177.87372
TEST_0519,25.317068
TEST_0520,61.79564
TEST_0521,89.24597
TEST_0522,214.8982
TEST_0523,114.99943
TEST_0524,99.01646
TEST_0525,70.449875
TEST_0526,114.26593
TEST_0527,7.1970263
TEST_0528,168.81473
TEST_0529,196.90863
TEST_0530,69.40722
TEST_0531,120.20824
TEST_0532,28.748707
TEST_0533,138.08246
TEST_0534,99.39752
TEST_0535,106.83381
TEST_0536,5.2631836
TEST_0537,124.98049
TEST_0538,60.56658
TEST_0539,42.979458
TEST_0540,124.60613
TEST_0541,13.535319
TEST_0542,137.3707
TEST_0543,100.429474
TEST_0544,82.67387
TEST_0545,91.10009
TEST_0546,18.298761
TEST_0547,100.099464
TEST_0548,177.39429
TEST_0549,22.702696
TEST_0550,49.083122
TEST_0551,131.8288
TEST_0552,123.47645
TEST_0553,116.68065
TEST_0554,74.89736
TEST_0555,22.551216
TEST_0556,146.73679
TEST_0557,92.37854
TEST_0558,213.78629
TEST_0559,34.30623
TEST_0560,3.4163077
TEST_0561,25.502169
TEST_0562,190.86656
TEST_0563,89.90592
TEST_0564,53.76749
TEST_0565,153.91907
TEST_0566,32.90689
TEST_0567,134.80081
TEST_0568,3.6760018
TEST_0569,29.2596
TEST_0570,35.510284
TEST_0571,30.542143
TEST_0572,26.117208
TEST_0573,178.84909
TEST_0574,51.590828
TEST_0575,10.635092
TEST_0576,13.419576
TEST_0577,55.40239
TEST_0578,25.659956
TEST_0579,193.03943
TEST_0580,86.286674
TEST_0581,239.10675
TEST_0582,90.05944
TEST_0583,41.047012
TEST_0584,90.09059
TEST_0585,36.36707
TEST_0586,110.628044
TEST_0587,155.67679
TEST_0588,163.66772
TEST_0589,17.88485
TEST_0590,155.83098
TEST_0591,232.77371
TEST_0592,26.348583
TEST_0593,202.44043
