ID,Calories_Burned
TEST_0000,238.4540005550006
TEST_0001,287.6307074314575
TEST_0002,289.7916825396826
TEST_0003,287.6307074314575
TEST_0004,238.4540005550006
TEST_0005,238.4540005550006
TEST_0006,287.6307074314575
TEST_0007,287.77881349206353
TEST_0008,289.7916825396826
TEST_0009,237.4563815073815
TEST_0010,237.4563815073815
TEST_0011,238.4540005550006
TEST_0012,287.6307074314575
TEST_0013,287.6307074314575
TEST_0014,287.6307074314575
TEST_0015,238.4540005550006
TEST_0016,289.7916825396826
TEST_0017,238.4540005550006
TEST_0018,238.4540005550006
TEST_0019,287.6307074314575
TEST_0020,289.7916825396826
TEST_0021,287.6307074314575
TEST_0022,287.6307074314575
TEST_0023,238.4540005550006
TEST_0024,287.6307074314575
TEST_0025,237.4563815073815
TEST_0026,287.6307074314575
TEST_0027,238.4540005550006
TEST_0028,238.4540005550006
TEST_0029,238.4540005550006
TEST_0030,238.4540005550006
TEST_0031,287.6307074314575
TEST_0032,289.7916825396826
TEST_0033,289.7916825396826
TEST_0034,238.4540005550006
TEST_0035,289.7916825396826
TEST_0036,238.4540005550006
TEST_0037,287.6307074314575
TEST_0038,287.6307074314575
TEST_0039,238.4540005550006
TEST_0040,287.6307074314575
TEST_0041,238.4540005550006
TEST_0042,287.6307074314575
TEST_0043,238.4540005550006
TEST_0044,238.4540005550006
TEST_0045,287.77881349206353
TEST_0046,287.6307074314575
TEST_0047,238.4540005550006
TEST_0048,287.6307074314575
TEST_0049,287.6307074314575
TEST_0050,289.7916825396826
TEST_0051,238.4540005550006
TEST_0052,287.6307074314575
TEST_0053,289.7916825396826
TEST_0054,238.4540005550006
TEST_0055,238.72755611055615
TEST_0056,287.6307074314575
TEST_0057,287.77881349206353
TEST_0058,289.7916825396826
TEST_0059,238.4540005550006
TEST_0060,289.7916825396826
TEST_0061,238.4540005550006
TEST_0062,238.4540005550006
TEST_0063,237.4563815073815
TEST_0064,289.7916825396826
TEST_0065,238.4540005550006
TEST_0066,287.77881349206353
TEST_0067,237.4563815073815
TEST_0068,238.4540005550006
TEST_0069,238.4540005550006
TEST_0070,289.7916825396826
TEST_0071,289.7916825396826
TEST_0072,289.7916825396826
TEST_0073,287.6307074314575
TEST_0074,287.6307074314575
TEST_0075,238.4540005550006
TEST_0076,238.4540005550006
TEST_0077,238.4540005550006
TEST_0078,287.6307074314575
TEST_0079,289.7916825396826
TEST_0080,238.4540005550006
TEST_0081,238.4540005550006
TEST_0082,287.6307074314575
TEST_0083,289.7916825396826
TEST_0084,287.6307074314575
TEST_0085,238.4540005550006
TEST_0086,238.4540005550006
TEST_0087,238.72755611055615
TEST_0088,289.7916825396826
TEST_0089,289.7916825396826
TEST_0090,238.4540005550006
TEST_0091,238.4540005550006
TEST_0092,287.6307074314575
TEST_0093,289.7916825396826
TEST_0094,289.7916825396826
TEST_0095,238.4540005550006
TEST_0096,287.6307074314575
TEST_0097,287.6307074314575
TEST_0098,287.6307074314575
TEST_0099,238.4540005550006
TEST_0100,238.4540005550006
TEST_0101,238.4540005550006
TEST_0102,287.6307074314575
TEST_0103,289.7916825396826
TEST_0104,287.6307074314575
TEST_0105,238.4540005550006
TEST_0106,287.6307074314575
TEST_0107,287.6307074314575
TEST_0108,289.7916825396826
TEST_0109,238.4540005550006
TEST_0110,287.6307074314575
TEST_0111,238.4540005550006
