ID,Calories_Burned
TEST_0000,174.05292
TEST_0001,193.71823
TEST_0002,53.853355
TEST_0003,162.57306
TEST_0004,225.07968
TEST_0005,179.46237
TEST_0006,98.435
TEST_0007,44.499187
TEST_0008,79.28674
TEST_0009,59.183647
TEST_0010,123.40656
TEST_0011,54.786686
TEST_0012,13.789301
TEST_0013,178.81064
TEST_0014,231.79549
TEST_0015,14.001842
TEST_0016,98.93603
TEST_0017,129.61165
TEST_0018,157.87747
TEST_0019,6.5029545
TEST_0020,50.18206
TEST_0021,88.8547
TEST_0022,24.539701
TEST_0023,86.114914
TEST_0024,19.27957
TEST_0025,127.8741
TEST_0026,106.220276
TEST_0027,188.52301
TEST_0028,122.03588
TEST_0029,100.70753
TEST_0030,25.829947
TEST_0031,241.73769
TEST_0032,54.357574
TEST_0033,46.708702
TEST_0034,132.70831
TEST_0035,115.02869
TEST_0036,38.484726
TEST_0037,130.45207
TEST_0038,11.287016
TEST_0039,129.13403
TEST_0040,204.16803
TEST_0041,167.82825
TEST_0042,148.22687
TEST_0043,59.779594
TEST_0044,68.91026
TEST_0045,53.331894
TEST_0046,78.32285
TEST_0047,196.21857
TEST_0048,143.07713
TEST_0049,125.223366
TEST_0050,10.303358
TEST_0051,113.01473
TEST_0052,161.11365
TEST_0053,92.46267
TEST_0054,68.41713
TEST_0055,84.72112
TEST_0056,160.83672
TEST_0057,17.265726
TEST_0058,30.115982
TEST_0059,96.04674
TEST_0060,39.328796
TEST_0061,110.24831
TEST_0062,89.650345
TEST_0063,51.554543
TEST_0064,34.41092
TEST_0065,136.12186
TEST_0066,231.41354
TEST_0067,125.06889
TEST_0068,103.1763
TEST_0069,45.06861
TEST_0070,126.721756
TEST_0071,25.920376
TEST_0072,8.641027
TEST_0073,152.67941
TEST_0074,31.490719
TEST_0075,90.35736
TEST_0076,64.439224
TEST_0077,64.72408
TEST_0078,44.822422
TEST_0079,187.19926
TEST_0080,176.4711
TEST_0081,138.08182
TEST_0082,91.93633
TEST_0083,101.179245
TEST_0084,57.11714
TEST_0085,177.78531
TEST_0086,124.59814
TEST_0087,17.879557
TEST_0088,145.89919
TEST_0089,41.47908
TEST_0090,41.410374
TEST_0091,37.051277
TEST_0092,24.276865
TEST_0093,196.68822
TEST_0094,4.7922134
TEST_0095,10.316876
TEST_0096,241.25285
TEST_0097,141.41327
TEST_0098,188.70789
TEST_0099,175.01596
TEST_0100,12.984489
TEST_0101,100.49075
TEST_0102,186.3902
TEST_0103,168.6344
TEST_0104,66.32658
TEST_0105,167.68246
TEST_0106,36.37729
TEST_0107,20.324701
TEST_0108,189.07167
TEST_0109,29.790077
TEST_0110,112.589905
TEST_0111,187.40573
TEST_0112,47.148426
TEST_0113,149.55194
TEST_0114,56.377113
TEST_0115,81.535324
TEST_0116,79.30624
TEST_0117,64.728714
TEST_0118,15.006776
TEST_0119,7.3280687
TEST_0120,187.98734
TEST_0121,49.2676
TEST_0122,43.11986
TEST_0123,19.775728
TEST_0124,32.82585
TEST_0125,101.02501
TEST_0126,46.64512
TEST_0127,54.44203
TEST_0128,102.31926
TEST_0129,78.28444
TEST_0130,59.982395
TEST_0131,197.71161
TEST_0132,69.94176
TEST_0133,135.35352
TEST_0134,104.27167
TEST_0135,72.27139
TEST_0136,71.74574
TEST_0137,65.60268
TEST_0138,178.35828
TEST_0139,22.748827
TEST_0140,122.92014
TEST_0141,16.74354
TEST_0142,111.79026
TEST_0143,42.67875
TEST_0144,12.231885
TEST_0145,32.623356
TEST_0146,165.00781
TEST_0147,83.278
TEST_0148,120.53233
TEST_0149,85.40805
TEST_0150,42.099545
TEST_0151,81.84918
TEST_0152,69.97384
TEST_0153,19.731993
TEST_0154,93.088486
TEST_0155,54.635723
TEST_0156,132.19785
TEST_0157,40.071785
TEST_0158,200.75604
TEST_0159,40.430008
TEST_0160,129.42924
TEST_0161,101.59761
TEST_0162,115.428085
TEST_0163,138.14578
TEST_0164,57.830856
