id,count
0,78.01526
1,198.05417
2,66.965614
4,85.95123
5,103.593605
10,111.89255
11,124.431335
12,182.97656
15,59.19997
17,30.294893
18,189.92068
23,179.08453
25,146.91064
26,62.94208
31,171.02809
39,160.46405
40,42.89437
41,127.15626
42,
43,151.06425
51,184.11617
52,53.420177
54,69.125626
60,139.15384
61,161.58466
62,125.20036
63,36.45893
65,118.02435
66,105.19423
68,158.59766
71,37.927444
80,72.442696
82,
94,156.35565
98,178.99118
101,71.56891
102,147.49352
107,97.25135
112,191.65335
113,65.29528
115,
116,137.26993
120,72.41495
121,65.93519
122,193.78474
132,152.01825
143,45.29874
147,
150,59.024498
151,52.393074
152,179.35704
153,65.915825
155,68.36439
156,103.907524
159,165.21695
161,69.29032
163,62.446335
177,149.112
186,68.91568
188,52.19793
190,64.69497
191,82.433014
192,157.95972
195,187.65205
200,159.66452
209,182.454
210,57.521057
211,200.26753
214,156.36598
215,70.90096
218,130.71986
219,34.30925
222,82.69428
225,50.28766
228,193.43001
236,178.08261
241,60.83221
242,157.2348
243,189.19911
245,53.980206
247,188.20645
251,163.11234
252,67.280815
253,53.939816
254,66.91809
258,182.4425
260,
261,154.73012
265,47.497593
266,176.98898
267,176.01266
269,143.93858
270,
275,127.2661
278,60.71253
279,42.121822
286,85.56797
287,47.13695
288,178.02945
289,160.28491
293,65.46566
294,161.88515
297,
302,96.01423
303,63.07127
304,109.18377
307,116.23666
309,51.99388
311,172.52544
312,126.47538
314,177.22678
315,184.01654
319,169.82567
322,132.23721
323,
325,164.65605
327,178.28499
330,48.190727
332,168.59697
333,60.584667
338,134.14207
341,72.576485
345,133.11801
348,146.27182
349,73.27653
350,102.0006
352,
355,40.74764
356,
358,
363,147.16035
369,164.92693
371,61.23819
372,169.2656
375,187.91483
380,162.99878
388,63.448856
391,
392,161.95454
393,186.04134
394,76.93089
396,46.57401
401,51.546112
407,32.159954
409,61.50477
410,111.90378
416,106.62296
418,102.34289
420,162.37114
421,178.82448
422,163.39252
424,192.12848
428,171.7474
429,185.49408
431,153.10675
435,13.231012
439,90.73612
441,43.815216
447,57.707027
449,169.03308
451,177.82661
452,64.83646
454,163.919
458,185.67513
463,150.95828
467,62.15581
470,120.06978
471,132.18283
474,181.06192
478,74.759636
483,92.89883
484,143.98859
485,59.247303
486,146.2747
491,110.791565
494,93.30485
495,171.40784
497,164.27249
499,184.55643
515,122.667725
518,167.10562
521,82.973145
525,
529,173.59804
532,144.391
534,46.698505
540,56.463154
544,188.88957
547,157.4133
549,71.55216
563,46.93518
564,173.72595
567,97.50366
572,139.9014
577,156.04257
578,190.39885
585,184.32178
588,175.06186
589,152.89755
590,114.70752
592,68.51759
594,122.15391
596,60.815605
598,184.4813
599,152.20633
605,69.3602
606,132.65468
607,173.76169
608,171.90152
609,
610,173.8194
611,86.29043
614,
615,156.15968
616,174.41994
617,137.32755
618,169.35991
624,100.97218
629,159.2283
631,74.63127
633,78.20604
637,62.17277
638,128.78029
643,
644,158.75294
645,50.235462
646,159.13498
648,144.95782
650,59.510952
651,87.04089
652,196.43134
656,145.10602
657,78.43294
659,68.539894
660,153.94162
662,124.10169
665,183.81383
675,
681,146.37361
682,161.95468
685,50.17176
686,172.74008
689,58.020718
696,138.08833
703,166.92194
704,109.45126
705,144.64871
714,164.5838
717,64.85161
718,70.68204
720,63.36552
721,189.40237
723,171.72841
726,84.14875
728,161.53445
730,88.529144
731,64.38356
734,191.91423
737,44.884655
738,60.492817
745,180.37915
746,64.95131
749,162.90811
752,57.457058
753,73.27552
758,164.1485
765,78.73884
766,178.54112
768,53.347084
769,170.44391
774,156.54211
775,103.55418
781,
784,179.48901
794,82.63529
795,191.43727
