id,count
0,73.12633
1,184.39375
2,54.28621
4,79.48014
5,90.858444
10,106.76508
11,119.62952
12,167.87497
15,54.64036
17,21.021824
18,179.5787
23,169.93822
25,136.62468
26,58.073997
31,162.76465
39,148.67728
40,39.951595
41,111.69804
42,
43,143.66736
51,172.6656
52,50.998363
54,65.173546
60,131.07564
61,150.3624
62,118.23074
63,35.115902
65,112.526085
66,99.17108
68,147.90999
71,34.849327
80,66.72868
82,
94,146.22318
98,169.4706
101,65.292816
102,138.81477
107,85.01493
112,176.95949
113,60.596363
115,
116,130.25577
120,70.76126
121,63.090458
122,182.0596
132,145.26149
143,34.102016
147,
150,53.87238
151,47.627926
152,168.38957
153,61.816494
155,62.71697
156,92.011246
159,155.91124
161,67.690094
163,59.78429
177,141.28714
186,65.131714
188,50.92044
190,62.419983
191,78.15345
192,147.6611
195,175.17813
200,152.31377
209,171.76996
210,53.253895
211,185.47163
214,148.52324
215,65.184204
218,121.52574
219,31.490414
222,79.93383
225,47.43169
228,182.76093
236,167.81747
241,59.474255
242,148.11642
243,178.63425
245,51.57414
247,178.34236
251,153.02411
252,65.610695
253,47.59264
254,63.35767
258,172.29427
260,
261,143.54417
265,45.562786
266,167.44092
267,164.27937
269,136.91711
270,
275,118.53093
278,57.109795
279,38.362408
286,81.75061
287,46.402405
288,169.72261
289,152.8248
293,63.322052
294,150.6205
297,
302,88.42595
303,57.59663
304,96.20828
307,108.693756
309,47.894005
311,161.40152
312,111.036835
314,165.48564
315,173.56026
319,162.25253
322,125.63109
323,
325,151.66302
327,169.54674
330,45.417713
332,159.55754
333,58.82736
338,124.69128
341,66.62296
345,116.775314
348,139.99164
349,69.47352
350,97.54511
352,
355,38.75681
356,
358,
363,138.7339
369,154.21681
371,55.88254
372,157.55978
375,177.45288
380,151.48143
388,61.134136
391,
392,152.54814
393,174.86131
394,72.11754
396,44.337933
401,48.86002
407,31.028868
409,58.31027
410,105.268196
416,101.01746
418,97.91127
420,153.05928
421,165.61768
422,153.43623
424,181.83737
428,159.81104
429,171.26706
431,144.89304
435,4.6680717
439,87.38785
441,31.845522
447,53.252987
449,157.28023
451,165.28133
452,61.015415
454,152.7056
458,170.30626
463,141.00032
467,56.22096
470,104.92058
471,125.90766
474,170.671
478,69.372894
483,87.06093
484,133.4901
485,55.536533
486,136.29497
491,102.32745
494,86.01928
495,160.78508
497,155.14569
499,171.52397
515,115.46182
518,158.77458
521,80.035
525,
529,163.16751
532,136.07106
534,44.17314
540,54.293385
544,179.38654
547,149.55424
549,67.77211
563,42.676647
564,161.60426
567,90.77301
572,129.51598
577,144.99815
578,179.57817
585,171.83391
588,162.26302
589,141.12141
590,109.07571
592,63.39405
594,106.98367
596,57.14229
598,170.90034
599,143.68965
605,65.8367
606,125.16789
607,163.41817
608,164.06615
609,
610,164.13152
611,82.10075
614,
615,148.53618
616,164.27571
617,129.14473
618,159.06323
624,94.39603
629,148.41882
631,69.11157
633,72.54723
637,58.30479
638,120.10602
643,
644,151.122
645,47.072723
646,150.3905
648,137.92894
650,57.83329
651,81.58593
652,185.20903
656,138.97345
657,72.52673
659,63.03273
660,143.23473
662,116.25819
665,172.38435
675,
681,140.73714
682,151.99269
685,49.827446
686,162.68994
689,54.255085
696,131.05435
703,157.99013
704,101.39125
705,138.31612
714,156.96834
717,61.18453
718,65.29785
720,61.971645
721,176.81519
723,163.89754
726,78.2393
728,149.8272
730,82.72925
731,60.63087
734,181.88454
737,41.415543
738,58.70036
745,168.47076
746,59.64336
749,154.38167
752,53.11549
753,68.0987
758,156.56952
765,72.59175
766,165.4275
768,49.09395
769,161.65382
774,146.54918
775,98.73352
781,
784,168.80798
794,77.8356
795,180.5278
796,49.928318
802,107.41442
803,83.66072
805,50.61519
806,175.03285
807,106.81845
809,45.1058
810,163.58452
812,74.22489
814,90.91759
818,160.94246
819,170.74983
825,-14.653449
836,82.26812
839,136.31136
847,175.60986
848,72.65194
851,146.92555
852,137.87712
853,30.733297
857,150.08238
858,69.90185
859,162.23022
861,-5.2594414
867,120.71562
870,152.76527
871,172.28987
872,176.7206
874,181.44328
881,171.66072
886,136.04587
890,
895,142.31398
899,51.295277
900,168.70398
901,175.58546
902,161.59865
903,64.5186
913,180.02272
918,178.44803
923,142.02089
924,49.681286
926,43.217533
927,60.666405
930,150.89226
934,40.241695
937,149.50874
939,124.82625
941,73.39142
942,181.94423
946,167.09763
950,105.953384
953,66.94255
959,37.87759
961,37.650932
962,70.89482
964,81.26276
969,148.50119
971,130.58409
976,54.97984
978,162.19354
980,171.53789
981,143.40071
990,176.16982
993,51.726017
996,58.339947
998,179.57475
999,156.70006
1006,127.34662
1008,63.279396
1013,64.12009
1015,99.90148
1016,135.85562
1022,174.57576
1026,158.44493
1028,173.28276
1031,19.062439
1034,
1037,163.75072
1040,
1042,56.9297
1046,78.90112
1048,98.691345
1049,124.07403
1050,
1051,162.13037
1052,166.77736
1055,81.62288
1060,137.80307
1064,75.59337
1066,58.34493
1071,134.38383
1073,59.26166
1089,156.04626
1091,108.608864
1092,51.898243
1093,171.46397
1096,171.33218
1097,155.35146
1098,45.773808
1099,59.692085
1102,170.85423
1107,72.520874
1109,66.61209
1111,35.433064
1112,115.98179
1114,188.74413
1116,171.40251
1117,138.44006
1118,65.840706
1122,
1124,147.45422
1127,85.815674
1133,166.52121
1134,49.54259
1135,139.41637
1139,173.51717
1143,
1150,78.58269
1151,108.36635
1153,173.57393
1155,50.455917
1162,50.963505
1163,152.90141
1166,-0.51397574
1171,54.928707
1172,47.2391
1173,174.54878
1174,77.39976
1177,95.731674
1178,92.27246
1184,77.82699
1185,113.047874
1186,79.43445
1187,162.14241
1188,179.3146
1191,143.15086
1207,107.02457
1213,67.914925
1215,140.30711
1223,166.8672
1227,119.066505
1236,
1237,
1238,78.3137
1241,45.434193
1248,60.85619
1250,52.93111
1251,154.53621
1253,88.07576
1255,109.19447
1257,169.26341
1261,93.26404
1262,171.80727
1265,135.45638
1273,178.61266
1277,165.50229
1278,116.0255
1280,80.94817
1284,138.7767
1285,183.2823
1288,73.857056
1295,110.23497
1297,188.09563
1299,173.81017
1304,152.85922
1308,51.616364
1310,105.70398
1311,125.463524
1314,69.00778
1315,109.34223
1318,8.841603
1320,185.08476
1321,169.3222
1322,153.91496
1330,134.48418
1333,165.17218
1334,142.20071
1341,149.15297
1344,133.42781
1351,157.64241
1354,54.96195
1356,
1363,119.71576
1365,162.4335
1369,132.3996
1373,89.99742
1375,118.19488
1377,40.432667
1379,157.32913
1380,172.29286
1381,93.66841
1384,141.9241
1390,159.40816
1393,168.27773
1395,
1399,166.93256
1400,79.683395
1401,89.8987
1404,156.84184
1408,56.81688
1409,12.248057
1413,151.55858
1416,163.1776
1418,98.94231
1423,69.234436
1424,45.435425
1425,51.12424
1433,175.13527
1434,139.0755
1436,172.5374
1442,166.18643
1444,42.338318
1445,148.29942
1452,157.12816
1455,164.37056
1462,
1467,17.974947
1472,61.081154
1475,87.18072
1493,124.61595
1501,158.52127
1503,169.82779
1504,172.33258
1505,43.1381
1511,168.76775
1512,
1513,128.6953
1514,78.27069
1528,165.37895
1533,181.63887
1534,45.55811
1536,156.09181
1537,53.97344
1539,100.84896
1550,159.41629
1552,153.0639
1554,165.48233
1555,173.25124
1556,48.228504
1559,51.312717
1563,160.85652
1566,159.77351
1567,101.034775
1568,53.13656
1571,159.75468
1572,48.968098
1574,
1577,67.91144
1583,60.026817
1585,67.78647
1586,160.30376
1587,161.57893
1596,140.96022
1602,56.46389
1604,71.875374
1605,44.756214
1610,177.7966
1611,109.10505
1616,70.32437
1617,117.798645
1618,53.97322
1622,41.743484
1623,39.22464
1628,175.38387
1631,39.43188
1632,160.09523
1633,159.03235
1634,170.09903
1636,165.68724
1637,127.61014
1643,74.99488
1644,117.956894
1646,87.22003
1648,163.29567
1651,65.227356
1656,48.757965
1658,122.3962
1659,49.82987
1665,77.7795
1666,120.30748
1670,79.501434
1674,146.56491
1679,173.21169
1680,171.59702
1683,183.37013
1686,48.447735
1691,113.269135
1693,42.87798
1696,67.29046
1697,102.63318
1703,72.425705
1706,43.352978
1709,151.62451
1710,57.71854
1712,
1713,130.99437
1718,177.51842
1719,157.4611
1722,171.49028
1723,128.7968
1724,181.36298
1728,48.180607
1730,72.348595
1732,49.044823
1737,31.807491
1745,40.807293
1747,64.37303
1748,63.084652
1755,108.793915
1759,65.99271
1761,169.4236
1764,149.68367
1765,151.08931
1766,37.822533
1768,46.269726
1770,57.9978
1771,151.45782
1774,95.3767
1785,140.97426
1788,176.7815
1792,60.73617
1794,155.61769
1797,120.57675
1798,41.866863
1799,180.17415
1802,109.32155
1806,52.68662
1808,68.70191
1810,165.48909
1818,21.216394
1819,178.67143
1820,181.0392
1822,161.86757
1826,170.89177
1827,138.34154
1835,68.0514
1841,106.15351
1842,106.68672
1843,78.3689
1846,40.123997
1849,53.61117
1850,174.97449
1851,93.46476
1857,
1858,148.75111
