id,count
0,80.298676
1,202.74518
2,61.234024
4,88.018875
5,100.59256
10,119.67446
11,133.94116
12,183.5654
15,58.408916
17,24.45637
18,199.53491
23,189.60168
25,147.19208
26,63.418705
31,183.2564
39,162.09872
40,42.389496
41,127.87787
42,
43,161.33752
51,191.21544
52,55.13324
54,72.19714
60,147.26544
61,164.26497
62,131.7083
63,37.66255
65,126.40918
66,112.21448
68,160.95346
71,38.614662
80,71.89204
82,
94,163.34503
98,188.19115
101,68.47563
102,156.14186
107,99.69279
112,192.87558
113,63.42749
115,
116,145.92189
120,82.59576
121,65.97487
122,202.34169
132,162.70645
143,39.698544
147,
150,56.207813
151,52.241222
152,187.48068
153,71.25819
155,67.23875
156,108.30379
159,174.24837
161,79.64317
163,69.92408
177,158.54633
186,70.47406
188,60.40055
190,73.117744
191,85.25558
192,160.35141
195,193.27325
200,169.65042
209,191.1766
210,55.31086
211,201.27187
214,163.37572
215,71.637085
218,131.81606
219,33.46483
222,91.95076
225,51.262035
228,203.40044
236,186.58095
241,70.13829
242,164.65831
243,197.92729
245,61.58987
247,199.24399
251,168.02641
252,76.605194
253,49.56886
254,67.88238
258,190.84116
260,
261,157.57722
265,54.02022
266,187.19614
267,177.5032
269,153.9134
270,
275,130.05927
278,65.211586
279,40.041897
286,93.7123
287,55.923603
288,189.8075
289,169.7132
293,73.67062
294,162.32414
297,
302,94.547775
303,60.52571
304,106.67137
307,122.23026
309,52.514484
311,179.10706
312,125.78593
314,184.07494
315,192.58328
319,181.43835
322,140.45348
323,
325,164.04625
327,189.6828
330,50.155197
332,178.08188
333,69.05727
338,139.00693
341,71.302025
345,132.75183
348,155.7641
349,79.88925
350,111.54258
352,
355,40.83452
356,
358,
363,154.76549
369,170.54565
371,58.6809
372,171.96124
375,198.22969
380,163.9077
388,70.60265
391,
392,166.57379
393,194.16107
394,78.32731
396,51.782272
401,52.417564
407,36.595615
409,68.67547
410,116.42989
416,108.611534
418,110.993515
420,170.67435
421,181.20956
422,169.62062
424,201.98384
428,173.19647
429,186.09793
431,158.42787
435,5.6891127
439,100.87357
441,35.855015
447,57.702965
449,170.89838
451,180.65927
452,68.49317
454,164.32599
458,185.24756
463,157.15253
467,58.99739
470,119.33069
471,142.30043
474,190.66808
478,77.539024
483,94.42775
484,144.60355
485,64.95235
486,150.87447
491,110.09416
494,91.846664
495,174.61794
497,171.05734
499,186.69994
515,127.08413
518,176.91455
521,92.27804
525,
529,181.66788
532,152.94525
534,50.24728
540,63.11413
544,200.0614
547,167.83931
549,78.15519
563,45.673298
564,178.76704
567,97.400955
572,139.88672
577,156.85416
578,199.04929
585,187.79503
588,176.29579
589,152.23122
590,123.03882
592,66.93288
594,121.94782
596,62.05054
598,185.09106
599,160.48657
605,72.72592
606,139.22049
607,178.33795
608,183.24985
609,
610,182.67271
611,91.7783
614,
615,165.0999
616,182.85204
617,143.43346
618,173.14418
624,101.805145
629,166.07932
631,79.15552
633,77.33666
637,64.85796
638,129.95654
643,
644,168.26244
645,52.734043
646,164.73059
648,153.93806
650,67.72101
651,88.157486
652,206.482
656,154.65671
657,80.85431
659,66.37325
660,154.88843
662,129.99965
665,191.46397
675,
681,159.1309
682,168.4606
685,60.02405
686,180.77878
689,59.832623
696,147.55841
703,173.70897
704,109.01036
705,154.01039
714,175.80421
717,66.56941
718,68.79475
720,72.46488
721,195.15532
723,183.24641
726,83.27572
728,162.32285
730,90.48257
731,68.84914
734,202.18195
737,44.694786
738,68.29663
745,181.9893
746,63.242626
749,172.07903
752,56.249493
753,72.31506
758,175.57849
765,75.77027
766,180.78062
768,53.976982
769,180.90094
774,162.45218
775,111.462006
781,
784,187.52745
794,89.33606
795,200.41882
796,56.825016
802,121.60953
803,95.75455
805,52.990032
806,196.23671
807,117.049126
809,48.35416
810,180.32372
812,79.79396
814,98.43764
818,179.77863
819,187.9202
825,-14.786122
836,85.60128
839,149.2488
847,195.79468
848,78.13287
851,159.31882
852,154.71474
853,35.79533
857,167.5424
858,78.55497
859,179.74675
861,-5.0942802
867,131.26472
870,165.21852
871,193.37883
872,196.44458
874,202.31511
881,190.4344
886,152.18942
890,
895,158.86734
899,58.53612
900,187.30768
901,196.11212
902,180.27307
903,75.68386
913,200.67418
918,198.47632
923,157.69617
924,55.89914
926,51.29403
927,70.56132
930,164.45236
934,42.33702
937,165.36395
939,138.07445
941,84.1009
942,202.0303
946,182.96133
950,115.24207
953,71.206085
959,43.282673
961,40.16706
962,79.61948
964,95.10865
969,160.1308
971,145.5642
976,61.21524
978,181.25775
980,189.63533
981,157.51144
990,195.67654
993,59.30591
996,68.81843
998,195.56552
999,174.48975
1006,143.38542
1008,66.35171
1013,74.2165
1015,108.432175
1016,146.51978
1022,191.9634
1026,174.80992
1028,191.22108
1031,24.7908
1034,
1037,182.004
1040,
1042,66.53442
1046,90.30854
1048,109.03733
1049,138.6599
1050,
1051,178.05934
1052,187.20155
1055,89.902054
1060,154.11993
1064,86.91341
1066,60.99113
1071,147.3038
1073,64.39234
1089,170.31367
1091,116.655716
1092,62.445034
1093,192.21008
1096,187.50975
1097,170.28601
1098,54.744926
1099,61.927086
1102,189.45955
1107,78.22784
1109,74.01651
1111,41.487526
1112,131.09897
1114,210.15392
1116,190.64542
1117,150.00493
1118,69.88797
1122,
1124,165.0034
1127,92.164665
1133,180.47354
1134,56.10719
1135,153.80667
1139,188.97762
1143,
1150,85.92398
1151,123.18586
1153,193.09097
1155,60.182995
1162,60.30411
1163,170.09299
1166,0.4886825
1171,65.33516
1172,50.503822
1173,194.83664
1174,85.24622
1177,108.98331
1178,106.79118
1184,82.929054
1185,127.966705
1186,87.30013
1187,180.47404
1188,200.28447
1191,160.03026
1207,119.98865
1213,77.544044
1215,154.47353
1223,183.29106
1227,134.17172
1236,
1237,
1238,89.50844
1241,46.861866
1248,70.62098
1250,56.223217
1251,171.26443
1253,95.455986
1255,118.80404
1257,183.29326
1261,101.42992
1262,188.88324
1265,147.33102
1273,199.54782
1277,178.94704
1278,126.3073
1280,86.693954
1284,151.97105
1285,203.1459
1288,82.13559
1295,124.931145
1297,205.24649
1299,193.86034
1304,167.61691
1308,60.546684
1310,114.41922
1311,137.53606
1314,80.89271
1315,120.335304
1318,12.448501
1320,206.0861
1321,188.719
1322,166.07394
1330,148.14891
1333,184.87213
1334,156.68553
1341,161.07532
1344,149.33563
1351,174.74321
1354,63.602283
1356,
1363,135.45343
1365,176.45424
1369,146.83284
1373,96.802864
1375,133.94365
1377,43.735718
1379,172.8961
1380,187.48497
1381,99.886765
1384,159.00848
1390,175.94211
1393,187.92223
1395,
1399,185.50795
1400,84.86177
1401,101.5085
1404,174.18723
1408,63.014824
1409,15.081009
1413,167.53943
1416,181.66441
1418,107.3806
1423,76.88064
1424,49.60134
1425,52.892982
1433,195.03598
1434,155.69765
1436,191.2478
1442,181.9936
1444,49.927094
1445,162.07065
1452,171.9242
1455,184.61893
1462,
1467,20.695873
1472,71.46509
1475,99.71558
1493,133.99236
1501,176.75446
1503,188.10275
1504,192.01578
1505,46.729416
1511,187.99419
1512,
1513,138.67216
1514,89.81129
1528,182.33965
1533,201.17305
1534,54.5565
1536,172.65488
1537,64.47829
1539,115.28392
1550,172.4015
1552,171.38942
1554,184.97835
1555,191.92174
1556,53.985535
1559,53.7674
1563,179.04881
1566,172.51271
1567,116.33708
1568,60.18325
1571,178.64174
1572,58.249943
1574,
1577,75.515396
1583,67.70483
1585,77.47956
1586,175.55293
1587,180.11682
1596,156.01921
1602,58.805748
1604,76.112976
1605,45.9844
1610,197.33736
1611,116.46689
1616,73.940346
1617,127.420265
1618,57.06984
1622,50.75372
1623,41.485737
1628,194.77504
1631,41.239124
1632,178.3168
1633,177.62758
1634,186.19002
1636,182.57753
1637,143.15993
1643,86.4234
1644,128.72247
1646,99.166176
1648,182.56564
1651,70.515656
1656,58.77784
1658,138.31474
1659,59.523373
1665,82.74685
1666,135.51509
1670,91.21626
1674,158.02995
1679,189.99683
1680,186.61359
1683,202.93008
1686,50.91582
1691,122.06356
1693,50.422295
1696,72.02568
1697,110.22323
1703,78.61465
1706,46.517056
1709,166.6714
1710,66.6449
1712,
1713,143.30638
1718,192.63797
1719,175.57689
1722,192.24678
1723,140.64998
1724,202.42578
1728,50.10761
1730,82.51763
1732,58.785393
1737,34.74126
1745,44.291054
1747,68.96413
1748,70.145615
1755,116.41863
1759,72.57233
1761,185.72633
1764,166.5221
1765,165.22267
1766,42.273983
1768,55.53369
1770,68.299934
1771,164.43147
1774,103.98213
1785,157.71487
1788,194.96793
1792,64.38996
1794,173.81534
1797,131.69283
1798,42.71276
1799,200.0379
1802,119.01379
1806,55.29707
1808,79.04103
